timestamp,ax,ay,az
174.172,-0.1,-0.38,-0.44
174.182,-0.28,-0.47,-0.32
174.192,-0.59,-0.56,-0.33
174.202,-0.91,-0.67,-0.32
174.212,-1.13,-0.72,-0.14
174.222,-1.31,-0.7,0.23
174.232,-1.42,-0.64,0.68
174.242,-1.54,-0.56,1.09
174.252,-1.55,-0.4,1.37
174.262,-1.34,-0.2,1.51
174.272,-1.11,-0.03,1.32
174.282,-1.09,0.11,0.87
174.293,-1.1,0.22,0.4
174.303,-1.16,0.29,-0.05
174.313,-1.34,0.33,-0.39
174.323,-1.51,0.27,-0.53
174.333,-1.7,0.2,-0.34
174.343,-1.85,0.08,0.07
174.353,-1.9,-0.14,0.51
174.363,-1.91,-0.35,0.93
174.373,-1.87,-0.46,1.39
174.383,-1.71,-0.51,1.69
174.394,-1.6,-0.42,1.85
174.403,-1.53,-0.21,1.82
174.414,-1.41,-0.07,1.59
174.424,-1.43,0.08,1.23
174.434,-1.61,0.26,0.98
174.444,-1.71,0.23,0.87
174.454,-1.76,0.15,0.8
174.464,-1.98,0.08,0.82
174.474,-2.2,0.12,0.95
174.484,-2.35,0.4,1.12
174.494,-2.38,0.88,1.28
174.504,-2.28,1.34,1.35
174.514,-2.07,1.84,1.39
174.524,-2.0,2.21,1.09
174.534,-1.99,2.51,0.47
174.544,-2.07,2.86,-0.23
174.555,-2.14,3.18,-0.74
174.565,-2.17,3.38,-0.88
174.575,-2.12,3.44,-0.69
174.585,-2.1,3.33,0.08
174.595,-2.05,2.99,1.03
174.605,-1.96,2.56,1.78
174.615,-1.8,2.18,2.32
174.625,-1.55,2.01,2.58
174.635,-1.35,1.87,2.46
174.645,-1.24,1.83,2.04
174.655,-1.21,1.8,1.52
174.666,-1.27,1.66,0.97
174.676,-1.28,1.49,0.57
174.686,-1.32,1.16,0.34
174.696,-1.37,0.67,0.24
174.706,-1.42,0.22,0.27
174.716,-1.49,-0.05,0.45
174.726,-1.58,-0.3,0.57
174.736,-1.56,-0.49,0.61
174.746,-1.57,-0.57,0.59
174.756,-1.47,-0.57,0.54
174.766,-1.23,-0.44,0.4
174.777,-0.99,-0.21,0.15
174.786,-0.86,-0.08,-0.12
174.797,-0.78,-0.08,-0.38
174.806,-0.77,-0.19,-0.56
174.817,-0.74,-0.34,-0.56
