timestamp,ax,ay,az
74.612,0.0,-0.0,-0.05
74.622,-0.02,0.0,-0.04
74.632,-0.02,-0.01,-0.03
74.642,0.02,0.01,-0.06
74.652,-0.0,0.01,-0.03
74.662,0.01,0.01,-0.02
74.672,-0.01,-0.01,-0.04
74.682,0.0,0.0,-0.04
74.692,-0.01,-0.01,-0.03
74.702,-0.0,0.01,-0.04
74.713,-0.01,-0.0,-0.04
74.723,-0.01,0.01,-0.03
74.733,-0.0,0.01,-0.04
74.743,0.01,0.0,-0.05
74.753,-0.0,0.0,-0.04
74.763,-0.0,0.0,-0.04
74.773,-0.02,-0.0,-0.05
74.783,-0.01,0.01,-0.05
74.793,0.0,0.01,-0.04
74.803,0.0,0.0,-0.05
74.813,-0.01,0.0,-0.05
74.823,-0.01,-0.0,-0.05
74.834,-0.0,0.01,-0.04
74.844,-0.0,0.0,-0.05
74.854,-0.01,-0.01,-0.04
74.864,-0.01,0.0,-0.05
74.874,0.01,0.01,-0.04
74.884,-0.01,0.02,-0.05
74.894,-0.01,0.0,-0.03
74.904,0.01,-0.01,-0.03
74.914,-0.0,-0.01,-0.05
74.924,-0.01,0.01,-0.04
74.934,0.0,-0.01,-0.05
74.945,-0.0,-0.01,-0.05
74.954,-0.0,0.0,-0.05
74.965,-0.01,0.01,-0.05
74.975,0.0,-0.0,-0.03
74.985,-0.0,0.0,-0.04
74.995,-0.01,0.0,-0.05
75.005,-0.02,-0.0,-0.04
75.015,-0.0,-0.0,-0.05
75.025,-0.0,0.0,-0.04
75.035,-0.01,0.0,-0.03
75.045,0.01,-0.01,-0.03
75.055,-0.0,0.01,-0.05
75.065,-0.01,-0.0,-0.04
75.076,-0.01,0.0,-0.04
75.086,-0.01,0.0,-0.04
75.096,-0.0,0.0,-0.05
75.106,-0.01,0.0,-0.05
75.116,0.02,-0.0,-0.04
75.126,0.01,0.01,-0.04
75.136,-0.01,0.01,-0.05
75.146,0.01,0.0,-0.04
75.156,-0.0,-0.01,-0.04
75.166,-0.02,-0.0,-0.04
75.176,-0.03,-0.0,-0.04
75.186,-0.01,-0.0,-0.06
75.197,0.01,-0.01,-0.06
75.207,0.01,0.02,-0.04
75.217,0.0,-0.01,-0.05
75.227,0.0,-0.0,-0.04
75.237,0.01,0.01,-0.04
75.247,-0.02,0.01,-0.04
75.257,-0.01,0.01,-0.04
75.267,0.01,0.01,-0.04
75.277,-0.01,0.01,-0.05
75.287,-0.0,-0.0,-0.05
75.297,-0.01,-0.0,-0.04
75.308,-0.02,0.0,-0.04
75.318,-0.0,-0.0,-0.05
75.328,-0.01,-0.0,-0.04
75.338,0.01,-0.0,-0.05
75.348,0.01,-0.0,-0.05
75.358,0.01,-0.0,-0.04
75.368,-0.02,0.0,-0.05
75.378,-0.0,-0.01,-0.05
75.388,0.0,0.0,-0.05
75.398,-0.0,-0.01,-0.04
75.408,-0.01,0.0,-0.04
75.418,-0.0,0.01,-0.04
75.429,-0.01,-0.01,-0.04
75.439,-0.0,-0.01,-0.03
75.449,-0.01,0.0,-0.06
75.459,-0.01,0.0,-0.04
75.469,-0.0,0.01,-0.04
75.479,0.0,-0.0,-0.05
75.489,-0.0,-0.01,-0.04
75.499,-0.0,-0.01,-0.04
75.509,0.01,0.01,-0.03
75.519,0.01,0.01,-0.03
75.529,0.0,-0.01,-0.04
75.539,-0.01,-0.01,-0.04
75.549,-0.01,-0.0,-0.04
75.559,0.02,0.01,-0.03
75.57,0.0,0.01,-0.04
75.58,0.01,0.0,-0.04
75.59,-0.0,-0.01,-0.05
75.6,0.02,0.01,-0.04
75.61,0.0,0.01,-0.03
75.62,-0.01,0.01,-0.05
75.63,-0.01,0.01,-0.04
75.64,-0.01,0.0,-0.04
75.65,0.0,-0.01,-0.03
75.66,0.01,0.0,-0.04
75.67,-0.01,0.01,-0.03
75.681,-0.02,0.01,-0.04
75.691,-0.01,-0.01,-0.03
75.701,-0.0,0.02,-0.06
75.711,0.01,0.0,-0.04
75.721,-0.0,-0.02,-0.04
75.731,0.01,0.0,-0.03
75.741,0.01,0.01,-0.04
75.751,0.0,0.01,-0.04
75.761,0.0,-0.01,-0.04
75.771,-0.01,0.02,-0.05
75.781,0.01,0.01,-0.05
75.792,0.02,0.0,-0.04
75.802,0.0,-0.0,-0.04
75.812,-0.0,0.01,-0.04
75.822,0.0,0.01,-0.05
75.832,0.02,0.01,-0.04
75.842,-0.01,-0.0,-0.05
75.852,0.0,0.0,-0.04
75.862,-0.01,-0.01,-0.04
75.872,-0.01,-0.0,-0.03
75.882,0.0,0.02,-0.05
75.892,-0.0,0.01,-0.05
75.902,0.02,0.01,-0.04
75.913,0.01,-0.01,-0.05
75.922,-0.0,-0.01,-0.04
75.933,-0.0,-0.0,-0.06
75.943,0.01,-0.0,-0.03
75.953,-0.0,-0.01,-0.04
75.963,-0.02,0.01,-0.04
75.973,0.0,-0.01,-0.05
75.983,-0.02,-0.01,-0.04
75.993,-0.01,-0.0,-0.05
76.003,0.02,0.01,-0.04
76.013,0.01,-0.0,-0.04
76.023,-0.01,0.0,-0.05
76.033,0.01,0.01,-0.04
76.043,-0.0,-0.0,-0.05
76.054,0.0,0.01,-0.04
76.064,0.01,0.0,-0.05
76.074,-0.0,0.02,-0.04
76.084,0.01,-0.0,-0.04
76.094,0.01,-0.0,-0.05
76.104,0.0,-0.0,-0.03
76.114,0.01,0.0,-0.04
76.124,0.02,0.0,-0.04
76.134,0.0,0.01,-0.05
76.144,0.01,0.01,-0.04
76.154,0.01,-0.0,-0.05
76.165,0.02,0.0,-0.04
76.175,0.01,0.01,-0.02
76.185,-0.0,-0.01,-0.05
76.195,-0.0,-0.0,-0.04
76.205,-0.0,0.0,-0.04
76.215,-0.02,-0.01,-0.05
76.225,-0.02,0.01,-0.05
76.235,-0.01,0.01,-0.05
76.245,0.02,-0.01,-0.05
76.255,-0.0,-0.01,-0.04
76.265,-0.02,-0.0,-0.05
76.276,-0.0,0.01,-0.04
76.286,0.01,0.0,-0.04
76.296,-0.01,0.02,-0.03
76.306,0.0,0.0,-0.03
76.316,0.0,-0.01,-0.04
76.326,0.0,-0.02,-0.06
76.336,-0.01,0.0,-0.04
76.346,0.01,0.02,-0.05
76.356,-0.01,0.01,-0.04
76.366,0.0,0.01,-0.05
76.376,-0.0,-0.0,-0.05
76.386,0.0,0.0,-0.04
76.396,-0.0,0.03,-0.04
76.407,-0.0,-0.01,-0.05
76.417,-0.02,0.0,-0.04
76.427,0.0,-0.0,-0.04
76.437,0.0,-0.01,-0.02
76.447,-0.0,0.0,-0.05
76.457,-0.01,0.01,-0.04
76.467,-0.0,0.01,-0.05
76.477,-0.01,-0.01,-0.04
76.487,-0.01,-0.0,-0.05
76.497,-0.02,0.01,-0.04
76.507,-0.01,0.01,-0.04
