timestamp,ax,ay,az
141.985,-0.46,-0.51,0.84
141.995,-0.41,-0.49,0.77
142.005,-0.4,-0.51,0.67
142.015,-0.47,-0.54,0.65
142.025,-0.38,-0.51,0.67
142.035,-0.29,-0.46,0.58
142.045,-0.19,-0.38,0.44
142.055,0.04,-0.26,0.46
142.066,0.25,-0.18,0.54
142.076,0.56,-0.2,0.69
142.086,0.83,-0.16,0.85
142.096,0.97,-0.13,0.78
142.106,1.04,-0.17,0.55
142.116,1.05,-0.16,0.31
142.126,1.06,-0.09,0.21
142.136,1.22,-0.05,0.28
142.146,1.37,-0.02,0.44
142.156,1.46,-0.03,0.54
142.166,1.52,-0.14,0.56
142.176,1.48,-0.26,0.49
142.187,1.41,-0.35,0.34
142.197,1.3,-0.31,0.01
142.207,1.12,-0.19,-0.38
142.217,1.06,-0.11,-0.65
142.227,1.03,-0.02,-0.81
142.237,1.16,0.05,-0.98
142.247,1.35,0.15,-1.06
142.257,1.46,0.14,-1.01
142.267,1.64,0.04,-0.88
142.277,1.87,-0.01,-0.92
142.287,2.08,-0.1,-1.17
142.297,2.19,-0.21,-1.49
142.308,2.38,-0.26,-1.77
142.317,2.47,-0.22,-1.9
142.328,2.53,-0.16,-1.94
142.338,2.54,-0.03,-1.96
142.348,2.67,0.18,-1.87
142.358,2.8,0.53,-1.66
142.368,2.97,0.95,-1.35
142.378,3.26,1.27,-0.95
142.388,3.55,1.39,-0.51
142.398,3.64,1.32,-0.25
142.408,3.46,1.09,-0.18
142.418,3.1,0.83,-0.34
142.428,2.65,0.59,-0.7
142.438,2.18,0.45,-1.08
142.449,1.65,0.32,-1.42
142.459,1.29,0.25,-1.56
142.469,1.16,0.27,-1.47
142.479,1.21,0.36,-1.27
142.489,1.39,0.37,-0.96
142.499,1.55,0.36,-0.6
142.509,1.76,0.32,-0.14
142.519,1.89,0.27,0.21
142.529,1.75,0.2,0.27
142.539,1.72,0.08,0.27
142.549,1.78,0.04,0.24
142.559,1.55,0.05,0.19
142.57,1.28,-0.11,0.02
142.579,1.01,-0.35,-0.18
142.59,0.81,-0.49,-0.28
142.6,0.8,-0.48,-0.29
142.61,0.92,-0.52,-0.27
142.62,1.06,-0.55,-0.33
142.63,1.08,-0.56,-0.43
142.64,0.99,-0.62,-0.43
142.65,1.04,-0.7,-0.37
142.66,1.11,-0.75,-0.22
142.67,1.13,-0.74,-0.11
142.68,1.1,-0.71,0.0
142.691,1.03,-0.74,-0.03
142.7,0.84,-0.77,-0.07
142.711,0.74,-0.78,-0.01
142.721,0.71,-0.7,0.15
142.731,0.69,-0.58,0.19
142.741,0.65,-0.5,0.17
142.751,0.58,-0.47,0.16
142.761,0.44,-0.38,0.06
142.771,0.28,-0.32,-0.04
142.781,0.16,-0.17,-0.16
142.791,0.08,0.09,-0.21
142.801,0.01,0.31,-0.29
142.811,-0.08,0.48,-0.34
142.821,-0.18,0.56,-0.27
142.832,-0.26,0.53,-0.14
142.842,-0.37,0.43,0.1
142.852,-0.52,0.32,0.37
142.862,-0.67,0.22,0.54
142.872,-0.9,0.13,0.53
142.882,-1.17,0.06,0.43
142.892,-1.4,0.06,0.38
142.902,-1.53,-0.02,0.44
142.912,-1.62,-0.05,0.43
142.922,-1.79,-0.05,0.43
142.932,-1.88,-0.09,0.43
142.942,-2.01,-0.13,0.41
142.953,-2.13,-0.2,0.42
142.963,-2.23,-0.32,0.41
142.973,-2.36,-0.5,0.37
142.983,-2.57,-0.72,0.26
142.993,-2.77,-0.95,0.2
143.003,-2.9,-1.1,0.2
143.013,-2.77,-1.12,0.25
143.023,-2.47,-0.88,0.4
143.033,-2.35,-0.67,0.42
143.043,-2.21,-0.65,0.13
143.053,-2.1,-0.55,-0.15
143.063,-1.95,-0.37,-0.36
143.074,-1.72,-0.26,-0.4
143.083,-1.43,-0.14,-0.3
143.094,-1.23,0.12,-0.2
143.104,-1.31,0.51,-0.19
143.114,-1.64,0.92,-0.44
143.124,-2.18,1.32,-0.79
143.134,-2.62,1.81,-1.21
143.144,-2.74,2.31,-1.49
143.154,-2.63,2.77,-1.35
143.164,-2.42,3.08,-0.89
143.174,-2.0,3.12,-0.23
143.184,-1.62,2.91,0.32
143.194,-1.25,2.6,0.5
143.204,-0.89,2.22,0.56
143.215,-0.62,1.85,0.62
143.225,-0.54,1.44,0.55
143.235,-0.68,1.04,0.26
143.245,-0.89,0.68,-0.17
143.255,-0.95,0.5,-0.48
143.265,-1.04,0.55,-0.54
143.275,-1.16,0.62,-0.46
143.285,-1.36,0.54,-0.34
143.295,-1.48,0.39,-0.25
143.305,-1.46,0.29,-0.15
143.315,-1.34,0.26,0.05
143.325,-1.14,0.21,0.37
143.336,-1.05,0.18,0.64
143.345,-0.93,0.09,0.78
143.356,-0.9,-0.06,0.84
143.366,-1.01,-0.25,0.89
143.376,-0.99,-0.47,0.88
