timestamp,ax,ay,az
31.104,0.68,-1.17,-0.85
31.115,0.67,-1.14,-0.83
31.125,0.63,-1.09,-0.76
31.135,0.69,-1.1,-0.58
31.145,0.77,-1.01,-0.44
31.155,0.8,-0.89,-0.29
31.165,0.83,-0.77,-0.13
31.175,0.92,-0.68,0.14
31.185,1.14,-0.63,0.5
31.195,1.23,-0.6,0.75
31.205,1.09,-0.71,0.81
31.215,0.82,-0.85,0.7
31.225,0.48,-0.92,0.46
31.235,0.13,-0.93,0.16
31.246,-0.15,-0.89,-0.13
31.256,-0.35,-0.66,-0.37
31.266,-0.58,-0.39,-0.43
31.276,-0.75,-0.18,-0.48
31.286,-0.81,0.06,-0.55
31.296,-0.66,0.32,-0.54
31.306,-0.43,0.48,-0.45
31.316,-0.21,0.54,-0.25
31.326,-0.06,0.53,0.03
31.336,-0.01,0.54,0.31
31.346,-0.02,0.51,0.54
31.356,-0.41,0.42,0.61
31.366,-1.0,0.29,0.71
31.377,-1.61,0.11,0.74
31.387,-2.03,-0.01,0.71
31.397,-2.28,-0.05,0.65
31.407,-2.3,0.04,0.59
31.417,-2.09,0.2,0.57
31.427,-1.71,0.33,0.48
31.437,-1.37,0.42,0.3
31.447,-1.17,0.51,0.05
31.457,-1.05,0.57,-0.27
31.467,-0.98,0.6,-0.54
31.478,-0.92,0.65,-0.75
31.487,-0.92,0.63,-0.89
31.498,-0.9,0.53,-0.91
31.508,-0.87,0.46,-0.67
31.518,-0.89,0.36,-0.3
31.528,-0.98,0.18,0.05
31.538,-1.14,-0.01,0.28
31.548,-1.31,-0.17,0.4
31.558,-1.4,-0.15,0.37
31.568,-1.59,-0.04,0.21
31.578,-1.7,0.08,-0.03
31.588,-1.74,0.22,-0.2
31.598,-1.68,0.43,-0.24
31.608,-1.6,0.61,-0.14
31.619,-1.46,0.73,0.03
31.628,-1.32,0.9,0.21
31.639,-1.39,1.04,0.35
31.649,-1.6,0.97,0.31
31.659,-1.92,0.95,0.23
31.669,-2.23,1.16,0.29
31.679,-2.47,1.1,0.08
31.689,-2.8,1.26,-0.06
31.699,-3.05,1.47,-0.17
31.709,-3.24,1.8,-0.22
31.719,-3.35,2.0,-0.29
31.729,-3.18,2.21,-0.19
31.74,-2.79,2.46,0.21
31.749,-2.36,2.59,0.75
31.76,-1.89,2.35,1.22
31.77,-1.47,2.1,1.57
31.78,-1.07,1.69,1.81
31.79,-0.82,1.21,2.01
31.8,-0.77,0.83,2.12
31.81,-0.71,0.54,1.96
31.82,-0.76,0.31,1.49
31.83,-1.01,0.18,0.89
31.84,-1.15,0.1,0.35
31.85,-1.17,0.08,-0.01
31.861,-1.13,0.05,-0.24
31.871,-1.02,-0.18,-0.35
31.881,-0.89,-0.46,-0.27
31.89,-0.73,-0.75,-0.15
31.901,-0.57,-0.99,-0.05
31.911,-0.51,-1.17,-0.09
31.921,-0.64,-1.32,-0.18
31.931,-0.81,-1.35,-0.31
31.941,-0.95,-1.27,-0.38
31.951,-1.13,-1.2,-0.43
31.961,-1.21,-1.11,-0.5
31.971,-1.12,-1.02,-0.45
31.981,-1.03,-0.88,-0.27
31.991,-0.87,-0.79,-0.08
32.001,-0.7,-0.68,0.13
32.011,-0.62,-0.56,0.3
32.022,-0.55,-0.51,0.34
32.032,-0.6,-0.4,0.32
32.042,-0.74,-0.27,0.25
32.052,-0.84,-0.12,0.14
32.062,-0.84,0.1,0.15
32.072,-0.78,0.33,0.28
32.082,-0.71,0.41,0.4
32.092,-0.62,0.41,0.41
32.102,-0.51,0.38,0.41
32.112,-0.41,0.37,0.51
32.122,-0.21,0.31,0.63
32.132,0.04,0.28,0.73
32.143,0.2,0.27,0.79
32.153,0.33,0.21,0.75
32.163,0.48,0.14,0.57
32.173,0.59,0.14,0.3
32.183,0.64,0.12,-0.01
32.193,0.69,0.07,-0.21
32.203,0.79,-0.01,-0.31
32.213,0.95,-0.08,-0.16
32.223,1.14,-0.23,0.1
32.233,1.32,-0.45,0.37
32.243,1.3,-0.65,0.49
32.253,1.26,-0.9,0.54
32.264,1.12,-1.17,0.5
32.273,0.98,-1.33,0.29
32.284,0.9,-1.39,-0.01
32.294,0.92,-1.43,-0.41
32.304,0.94,-1.43,-0.78
32.314,1.0,-1.37,-1.1
32.324,1.0,-1.21,-1.41
32.334,1.06,-1.14,-1.58
32.344,1.15,-1.04,-1.65
32.354,1.36,-0.91,-1.59
32.364,1.55,-0.78,-1.34
32.374,1.75,-0.69,-1.0
32.385,2.01,-0.65,-0.69
32.395,2.31,-0.52,-0.47
32.405,2.57,-0.3,-0.41
32.415,2.59,-0.03,-0.53
32.425,2.35,0.16,-0.81
32.435,2.2,0.32,-1.13
32.445,2.22,0.6,-1.11
32.455,2.48,0.92,-0.76
32.465,2.83,1.27,-0.3
32.475,3.03,1.41,0.23
32.485,3.2,1.4,0.66
32.495,3.35,1.37,1.07
32.506,3.45,1.37,1.36
32.515,3.49,1.36,1.57
32.526,3.41,1.28,1.66
32.536,3.5,1.22,1.68
32.546,3.68,1.16,1.77
32.556,3.75,0.98,1.87
32.566,3.75,0.7,1.76
32.576,3.61,0.41,1.46
32.586,3.35,0.15,1.08
32.596,3.0,-0.13,0.69
32.606,2.68,-0.39,0.28
32.616,2.35,-0.66,-0.0
32.626,2.03,-0.82,-0.22
32.636,1.68,-0.93,-0.48
32.647,1.42,-0.99,-0.73
32.657,1.28,-0.95,-1.01
32.667,1.11,-0.94,-1.25
32.677,0.92,-0.97,-1.29
32.687,0.75,-1.06,-1.31
32.697,0.61,-1.16,-1.23
32.707,0.47,-1.18,-1.15
32.717,0.27,-1.14,-1.04
32.727,0.11,-1.13,-0.87
32.737,-0.03,-1.21,-0.69
32.748,-0.16,-1.21,-0.49
32.757,-0.15,-1.11,-0.39
32.768,0.01,-0.97,-0.39
32.778,0.19,-0.67,-0.48
32.788,0.39,-0.41,-0.56
32.798,0.58,-0.2,-0.57
32.808,0.69,-0.04,-0.5
32.818,0.75,0.03,-0.37
32.828,0.71,0.11,-0.38
32.838,0.58,0.2,-0.59
32.848,0.37,0.32,-0.85
32.858,0.12,0.39,-1.08
32.868,-0.08,0.46,-1.26
32.878,-0.24,0.45,-1.38
32.888,-0.44,0.32,-1.42
32.898,-0.7,0.13,-1.42
32.909,-0.88,-0.1,-1.35
32.919,-1.0,-0.35,-1.23
32.929,-1.1,-0.66,-1.22
32.939,-1.15,-0.87,-1.24
32.949,-1.24,-1.1,-1.3
32.959,-1.38,-1.28,-1.46
32.969,-1.52,-1.19,-1.52
32.979,-1.53,-1.04,-1.51
32.989,-1.4,-0.87,-1.34
32.999,-1.27,-0.64,-0.95
33.009,-1.0,-0.47,-0.51
33.019,-0.73,-0.43,0.05
33.03,-0.51,-0.41,0.68
33.04,-0.43,-0.4,1.23
33.05,-0.5,-0.4,1.53
33.06,-0.67,-0.39,1.76
33.07,-0.9,-0.36,1.89
33.08,-1.26,-0.3,1.89
33.09,-1.69,-0.28,1.95
33.1,-2.04,-0.28,2.17
33.11,-2.21,-0.28,2.5
33.12,-2.21,-0.12,2.85
33.13,-2.18,0.12,3.17
33.14,-2.04,0.31,3.39
33.151,-1.9,0.48,3.5
33.161,-1.83,0.7,3.45
33.171,-1.83,1.04,3.29
33.181,-1.77,1.37,2.95
33.191,-1.61,1.65,2.62
33.201,-1.51,1.87,2.4
33.211,-1.39,2.08,2.27
33.221,-1.25,2.37,2.03
33.231,-1.13,2.7,1.62
