timestamp,ax,ay,az
41.478,-0.02,-0.01,-0.04
41.488,-0.01,-0.0,-0.05
41.499,-0.0,0.0,-0.04
41.508,-0.01,-0.01,-0.06
41.519,-0.01,-0.01,-0.05
41.529,-0.01,-0.01,-0.06
41.539,-0.01,0.0,-0.06
41.549,-0.02,-0.0,-0.04
41.559,-0.03,-0.0,-0.05
41.569,-0.01,-0.01,-0.06
41.579,-0.01,-0.0,-0.04
41.589,-0.02,0.01,-0.05
41.599,-0.02,0.0,-0.06
41.609,0.0,-0.0,-0.06
41.619,-0.0,-0.01,-0.05
41.63,-0.01,-0.01,-0.04
41.639,-0.02,-0.0,-0.05
41.65,-0.02,0.0,-0.05
41.66,-0.01,-0.0,-0.04
41.67,-0.01,-0.0,-0.06
41.68,-0.02,0.01,-0.03
41.69,-0.02,0.0,-0.05
41.7,-0.02,-0.0,-0.05
41.71,-0.01,0.0,-0.03
41.72,-0.0,0.01,-0.05
41.73,-0.01,-0.01,-0.05
41.741,0.02,0.01,-0.04
41.751,-0.0,0.0,-0.05
41.761,-0.01,-0.0,-0.05
41.771,-0.01,-0.0,-0.05
41.781,0.0,-0.01,-0.04
41.791,-0.01,0.01,-0.06
41.801,-0.02,-0.01,-0.05
41.811,-0.01,0.0,-0.04
41.821,-0.01,0.01,-0.05
41.831,-0.01,-0.01,-0.06
41.841,-0.01,0.01,-0.06
41.851,-0.01,-0.0,-0.05
41.861,-0.03,-0.01,-0.04
41.872,-0.02,-0.0,-0.04
41.881,-0.01,-0.01,-0.04
41.892,-0.01,0.0,-0.04
41.902,-0.0,-0.0,-0.04
41.912,0.01,0.01,-0.05
41.922,-0.0,0.01,-0.04
41.932,-0.01,-0.0,-0.04
41.942,-0.0,0.01,-0.04
41.952,-0.0,-0.0,-0.05
41.962,-0.02,-0.0,-0.05
41.972,-0.01,-0.02,-0.03
41.982,-0.01,-0.0,-0.04
41.992,-0.01,-0.0,-0.05
42.003,-0.03,-0.01,-0.04
42.013,-0.02,-0.0,-0.05
42.023,0.01,-0.01,-0.05
42.033,-0.01,0.0,-0.04
42.043,-0.02,-0.02,-0.04
42.053,-0.01,0.0,-0.04
42.063,-0.03,-0.01,-0.04
42.073,-0.02,-0.01,-0.05
42.083,-0.01,0.0,-0.05
42.093,-0.01,0.01,-0.04
42.103,-0.01,-0.0,-0.04
42.114,-0.0,0.0,-0.04
42.124,0.0,-0.01,-0.04
42.134,-0.01,-0.0,-0.04
42.144,-0.02,0.01,-0.05
42.154,-0.01,0.0,-0.03
42.164,-0.01,-0.0,-0.04
42.174,-0.03,-0.01,-0.03
42.184,-0.01,0.01,-0.03
42.194,0.0,-0.0,-0.04
42.204,-0.0,-0.01,-0.05
42.214,0.01,0.01,-0.04
42.224,-0.01,-0.01,-0.04
42.235,0.01,-0.0,-0.03
42.244,-0.01,-0.0,-0.03
42.255,-0.01,0.01,-0.03
42.265,-0.01,0.0,-0.04
42.275,-0.0,0.0,-0.05
42.285,-0.02,0.0,-0.05
42.295,-0.03,-0.01,-0.05
42.305,-0.01,0.0,-0.05
42.315,-0.0,-0.01,-0.04
42.325,-0.02,0.0,-0.04
42.336,-0.01,-0.01,-0.04
42.345,-0.01,-0.01,-0.04
42.356,-0.0,-0.01,-0.04
42.366,-0.01,0.01,-0.04
42.376,-0.01,0.01,-0.04
42.386,-0.01,-0.02,-0.04
42.396,-0.0,0.0,-0.03
42.406,0.0,-0.0,-0.04
42.416,0.0,-0.01,-0.04
42.426,-0.01,-0.0,-0.05
42.436,-0.0,-0.02,-0.05
42.446,0.0,-0.0,-0.04
42.456,-0.01,-0.0,-0.05
42.466,-0.01,-0.01,-0.05
42.477,-0.02,-0.01,-0.05
42.486,-0.01,-0.0,-0.05
42.497,-0.01,-0.01,-0.05
42.507,-0.02,0.0,-0.04
42.517,-0.01,-0.0,-0.04
42.527,-0.0,-0.0,-0.04
42.537,-0.03,0.02,-0.06
42.547,-0.01,-0.01,-0.05
42.557,-0.02,-0.0,-0.04
42.567,-0.01,-0.01,-0.04
42.577,-0.02,0.0,-0.04
42.587,-0.02,-0.0,-0.06
42.598,-0.01,-0.01,-0.04
42.608,-0.02,-0.0,-0.06
42.618,-0.01,-0.01,-0.05
42.628,0.01,-0.01,-0.05
42.638,-0.01,-0.0,-0.05
42.648,-0.01,0.0,-0.05
42.658,-0.02,0.0,-0.03
42.668,-0.01,0.0,-0.04
42.678,-0.02,0.0,-0.05
42.688,-0.03,0.01,-0.04
42.698,-0.01,-0.0,-0.04
42.708,-0.0,-0.01,-0.04
42.719,-0.01,-0.0,-0.05
42.729,-0.0,0.0,-0.04
42.739,-0.0,-0.0,-0.04
42.749,-0.02,-0.01,-0.04
42.759,-0.01,0.01,-0.04
42.769,-0.01,-0.01,-0.04
42.779,-0.03,-0.0,-0.04
42.789,-0.02,0.0,-0.05
42.799,0.0,0.0,-0.04
42.809,-0.01,-0.0,-0.04
42.819,-0.03,0.0,-0.05
42.829,-0.01,-0.0,-0.04
42.839,0.0,-0.0,-0.02
42.85,-0.01,0.0,-0.03
42.86,0.0,-0.01,-0.05
42.87,-0.01,-0.01,-0.05
42.88,-0.02,0.01,-0.04
42.89,-0.0,0.0,-0.04
42.9,-0.02,-0.01,-0.06
42.91,-0.01,-0.0,-0.03
42.92,-0.0,-0.0,-0.05
42.93,-0.02,-0.01,-0.04
42.94,-0.02,-0.01,-0.05
42.95,-0.02,0.0,-0.06
42.961,-0.01,-0.0,-0.04
42.97,-0.01,-0.0,-0.05
42.981,-0.01,0.01,-0.04
42.991,-0.02,-0.0,-0.04
43.001,-0.01,-0.02,-0.04
43.011,-0.0,-0.0,-0.05
43.021,-0.03,0.0,-0.05
43.031,-0.01,-0.01,-0.04
43.041,-0.02,-0.0,-0.04
43.051,-0.02,0.0,-0.05
43.061,-0.01,0.0,-0.05
43.071,-0.01,-0.01,-0.05
43.081,-0.03,-0.0,-0.05
43.091,-0.02,0.0,-0.05
43.102,0.01,-0.01,-0.04
43.112,-0.0,0.0,-0.05
43.122,-0.02,-0.0,-0.04
43.132,-0.01,-0.01,-0.05
43.142,-0.03,0.0,-0.05
43.152,-0.0,0.0,-0.04
43.162,-0.01,0.0,-0.04
43.172,-0.01,-0.01,-0.04
43.182,-0.02,-0.02,-0.04
43.192,-0.01,0.01,-0.05
43.202,0.01,0.0,-0.05
43.212,-0.0,0.01,-0.03
43.223,-0.01,-0.0,-0.05
43.233,0.0,-0.01,-0.05
43.243,-0.02,0.0,-0.05
43.253,-0.02,-0.0,-0.03
43.263,-0.01,0.0,-0.04
43.273,-0.01,0.01,-0.03
43.283,-0.02,0.01,-0.04
43.293,-0.01,0.0,-0.05
43.303,-0.0,-0.0,-0.04
43.313,-0.0,-0.0,-0.04
43.324,-0.02,-0.01,-0.05
43.334,-0.0,-0.01,-0.03
43.344,-0.0,-0.0,-0.04
43.354,-0.01,-0.01,-0.04
43.364,-0.01,-0.01,-0.05
43.374,-0.01,-0.01,-0.05
43.384,-0.01,0.01,-0.04
43.394,-0.02,-0.01,-0.04
43.404,0.01,0.0,-0.03
43.414,0.01,-0.0,-0.04
43.424,-0.02,-0.0,-0.03
43.434,-0.01,0.0,-0.03
43.445,-0.01,0.0,-0.02
43.455,-0.01,-0.0,-0.04
43.465,-0.0,-0.01,-0.04
43.475,0.01,-0.0,-0.05
43.485,-0.02,0.01,-0.05
43.495,-0.02,0.01,-0.04
43.505,-0.0,-0.0,-0.05
43.515,-0.01,0.0,-0.04
43.525,-0.02,0.0,-0.03
43.535,-0.01,-0.01,-0.04
43.545,-0.01,-0.01,-0.04
43.555,-0.01,-0.01,-0.04
43.566,-0.01,-0.01,-0.04
43.576,-0.01,-0.01,-0.04
43.586,0.0,-0.0,-0.05
43.596,-0.02,-0.02,-0.04
43.606,-0.02,0.0,-0.04
43.616,-0.01,-0.0,-0.05
43.626,-0.01,-0.0,-0.04
43.636,-0.01,0.02,-0.04
43.646,-0.01,0.0,-0.04
43.656,-0.0,-0.01,-0.05
43.666,-0.01,-0.01,-0.06
43.676,0.0,0.01,-0.03
43.687,-0.01,0.0,-0.04
43.696,-0.02,-0.01,-0.05
43.707,-0.01,-0.01,-0.04
43.717,-0.0,-0.01,-0.05
43.727,-0.01,0.0,-0.03
43.737,-0.01,-0.01,-0.05
43.747,-0.02,-0.01,-0.05
43.757,-0.02,0.0,-0.05
43.767,-0.01,0.01,-0.04
43.777,0.0,0.01,-0.04
43.787,0.01,-0.0,-0.04
43.797,-0.01,-0.01,-0.04
43.808,-0.01,-0.01,-0.03
43.818,0.0,0.01,-0.04
43.828,-0.01,-0.01,-0.04
43.838,-0.0,-0.01,-0.04
43.848,-0.02,0.0,-0.03
43.858,-0.02,-0.01,-0.04
43.868,0.01,0.0,-0.04
43.878,0.01,-0.0,-0.06
43.888,0.01,-0.01,-0.05
43.898,0.01,0.0,-0.05
43.908,-0.01,0.0,-0.05
43.918,-0.01,-0.0,-0.03
43.928,-0.01,0.01,-0.04
43.938,-0.0,-0.0,-0.05
43.949,-0.02,-0.0,-0.05
43.959,-0.02,-0.01,-0.06
43.969,-0.01,-0.01,-0.05
43.979,-0.02,-0.0,-0.04
43.989,-0.0,-0.01,-0.03
43.999,-0.01,0.0,-0.03
44.009,-0.02,-0.01,-0.05
44.019,-0.0,0.01,-0.04
44.029,-0.01,0.0,-0.03
44.039,-0.0,-0.01,-0.05
44.049,-0.01,0.01,-0.05
44.059,-0.01,-0.0,-0.04
44.07,-0.01,-0.0,-0.04
44.08,-0.03,0.0,-0.04
44.09,-0.0,0.0,-0.04
44.1,-0.01,0.01,-0.04
44.11,-0.04,0.01,-0.04
44.12,-0.02,-0.0,-0.04
44.13,-0.0,-0.0,-0.04
44.14,-0.02,-0.01,-0.06
44.15,-0.01,-0.0,-0.05
44.16,0.01,0.01,-0.06
44.171,0.0,-0.0,-0.04
44.18,-0.01,0.0,-0.05
44.191,-0.01,0.0,-0.04
44.201,-0.02,0.0,-0.04
44.211,-0.01,0.0,-0.04
44.221,-0.0,-0.01,-0.03
44.231,0.01,-0.01,-0.05
44.241,-0.01,-0.0,-0.05
44.251,-0.02,-0.02,-0.05
44.261,-0.02,0.0,-0.06
44.271,-0.0,0.0,-0.04
44.281,-0.01,-0.0,-0.05
44.291,0.0,0.0,-0.04
44.301,-0.01,-0.01,-0.06
44.312,-0.01,-0.01,-0.04
44.322,-0.0,0.01,-0.05
44.332,-0.01,0.01,-0.05
