timestamp,ax,ay,az
66.22,-0.88,0.63,0.17
66.23,-0.77,0.64,0.43
66.24,-0.6,0.67,0.61
66.25,-0.4,0.73,0.84
66.26,-0.31,0.6,1.07
66.271,-0.26,0.32,1.38
66.28,-0.32,-0.03,1.59
66.291,-0.42,-0.38,1.69
66.301,-0.57,-0.63,1.66
66.311,-0.77,-0.81,1.42
66.321,-1.07,-0.99,1.09
66.331,-1.24,-1.18,0.82
66.341,-1.4,-1.23,0.63
66.351,-1.54,-1.15,0.44
66.361,-1.67,-1.15,0.21
66.372,-1.88,-1.15,-0.02
66.381,-2.12,-1.12,-0.29
66.392,-2.28,-1.06,-0.46
66.401,-2.36,-0.96,-0.55
66.412,-2.23,-0.86,-0.4
66.422,-2.0,-0.77,-0.05
66.432,-1.78,-0.67,0.46
66.442,-1.59,-0.51,0.97
66.452,-1.42,-0.33,1.34
66.462,-1.31,-0.04,1.57
66.472,-1.29,0.4,1.59
66.482,-1.36,0.85,1.42
66.492,-1.49,1.26,1.3
66.502,-1.66,1.68,1.25
66.512,-1.87,2.04,1.16
66.522,-2.1,2.18,1.11
66.533,-2.24,2.26,1.24
66.543,-2.15,2.18,1.44
66.553,-1.91,2.05,1.75
66.563,-1.62,1.93,2.09
66.573,-1.45,1.82,2.31
66.583,-1.4,1.76,2.23
66.593,-1.25,1.77,1.89
66.603,-1.2,1.86,1.42
66.613,-1.32,1.84,0.95
66.623,-1.39,1.56,0.51
66.634,-1.44,1.27,0.28
66.643,-1.51,0.95,0.28
66.654,-1.46,0.56,0.37
66.664,-1.37,0.26,0.45
66.674,-1.37,-0.03,0.47
66.684,-1.45,-0.31,0.46
66.694,-1.53,-0.61,0.43
66.704,-1.51,-0.77,0.41
66.714,-1.46,-0.72,0.35
66.724,-1.3,-0.57,0.18
66.734,-1.04,-0.45,-0.03
66.744,-0.84,-0.29,-0.27
66.754,-0.71,-0.17,-0.42
66.764,-0.53,-0.13,-0.51
66.775,-0.33,-0.18,-0.56
66.784,-0.26,-0.28,-0.4
66.795,-0.19,-0.37,-0.09
66.805,-0.11,-0.43,0.19
66.815,-0.17,-0.47,0.35
66.825,-0.41,-0.47,0.33
66.835,-0.42,-0.3,0.22
66.845,-0.27,-0.06,0.06
66.855,-0.24,0.08,-0.09
66.865,-0.21,0.19,-0.2
66.875,-0.09,0.27,-0.17
66.885,0.22,0.36,-0.02
66.895,0.62,0.43,0.22
66.905,0.8,0.39,0.59
66.916,0.78,0.22,1.0
66.926,0.74,0.15,1.2
66.936,0.73,0.1,1.29
66.946,0.61,0.09,1.19
66.956,0.4,0.15,0.84
66.966,0.19,0.13,0.43
66.976,0.01,0.07,0.1
66.986,-0.24,-0.06,-0.13
66.996,-0.35,-0.21,-0.17
67.006,-0.25,-0.31,-0.16
67.016,-0.14,-0.35,-0.14
67.026,-0.07,-0.38,-0.23
67.037,0.12,-0.39,-0.27
67.046,0.4,-0.33,-0.24
67.057,0.67,-0.29,-0.18
67.067,0.92,-0.32,-0.06
67.077,1.14,-0.48,0.09
67.087,1.42,-0.65,0.21
67.097,1.68,-0.79,0.31
67.107,1.79,-1.0,0.38
67.117,1.73,-1.23,0.41
67.127,1.63,-1.43,0.44
67.137,1.53,-1.66,0.37
67.147,1.51,-1.8,0.2
67.158,1.46,-1.92,0.02
67.167,1.32,-2.04,-0.16
67.178,1.27,-2.09,-0.24
67.188,1.32,-2.1,-0.22
67.198,1.47,-2.05,-0.13
67.208,1.6,-2.0,-0.12
67.218,1.74,-1.9,-0.28
67.228,1.81,-1.76,-0.43
67.238,1.89,-1.59,-0.67
67.248,2.0,-1.37,-0.93
67.258,1.97,-1.19,-1.17
67.268,1.97,-0.97,-1.39
67.279,1.91,-0.58,-1.54
67.288,1.89,-0.2,-1.53
67.299,2.04,0.13,-1.37
67.309,2.36,0.43,-0.99
67.319,2.65,0.73,-0.31
67.329,2.87,0.97,0.39
67.339,3.16,1.21,1.0
67.349,3.27,1.42,1.36
67.359,3.07,1.56,1.36
67.369,2.65,1.7,0.96
67.379,2.16,1.84,0.39
67.389,1.84,2.05,0.05
67.399,1.92,2.16,0.06
67.409,2.15,2.15,0.36
67.42,2.27,1.9,0.77
67.43,2.44,1.49,1.18
67.44,2.64,1.08,1.51
67.45,2.74,0.67,1.58
67.46,2.68,0.37,1.48
67.47,2.39,0.19,1.13
67.48,2.07,0.1,0.61
67.49,1.87,-0.1,0.22
67.5,1.7,-0.23,-0.07
67.51,1.54,-0.29,-0.37
67.52,1.41,-0.27,-0.63
67.53,1.2,-0.25,-0.87
67.541,1.06,-0.25,-1.04
67.551,0.96,-0.27,-1.04
67.561,0.86,-0.38,-0.95
67.571,0.83,-0.46,-0.76
67.581,0.88,-0.44,-0.52
67.591,0.85,-0.51,-0.29
67.601,0.83,-0.65,-0.21
67.611,0.74,-0.69,-0.26
67.621,0.61,-0.68,-0.37
67.631,0.52,-0.62,-0.62
67.641,0.44,-0.5,-0.76
67.651,0.38,-0.41,-0.86
67.662,0.32,-0.4,-0.82
67.671,0.28,-0.37,-0.6
67.682,0.26,-0.37,-0.14
67.692,0.25,-0.54,0.42
67.702,0.25,-0.69,0.84
67.712,0.22,-0.68,1.08
67.722,0.01,-0.55,1.14
67.732,-0.15,-0.43,1.01
67.742,-0.33,-0.4,0.71
67.752,-0.56,-0.27,0.3
67.762,-0.81,-0.08,-0.09
