timestamp,ax,ay,az
67.16,-0.01,0.0,-0.06
67.17,-0.01,0.01,-0.05
67.18,-0.01,-0.01,-0.04
67.19,-0.02,0.0,-0.05
67.201,-0.02,0.01,-0.07
67.211,-0.02,-0.0,-0.05
67.22,-0.02,0.01,-0.04
67.231,0.01,0.0,-0.06
67.241,-0.01,-0.0,-0.03
67.251,0.01,-0.0,-0.04
67.261,-0.0,-0.0,-0.05
67.271,-0.0,0.0,-0.06
67.281,0.0,0.0,-0.06
67.291,-0.0,0.01,-0.05
67.301,-0.01,-0.01,-0.05
67.311,-0.01,-0.0,-0.03
67.321,-0.01,0.01,-0.04
67.331,0.0,0.0,-0.04
67.342,0.01,0.0,-0.06
67.352,0.0,-0.0,-0.04
67.362,-0.01,0.01,-0.04
67.372,0.0,0.0,-0.04
67.382,0.0,0.02,-0.03
67.392,-0.01,-0.0,-0.03
67.402,-0.0,-0.0,-0.05
67.412,-0.01,0.01,-0.06
67.422,-0.01,0.0,-0.04
67.432,0.01,0.01,-0.05
67.442,-0.0,0.0,-0.04
67.452,-0.02,-0.0,-0.05
67.463,-0.03,0.01,-0.05
67.473,-0.01,0.01,-0.05
67.483,0.0,-0.01,-0.04
67.493,-0.0,0.0,-0.04
67.503,-0.01,0.0,-0.05
67.513,-0.01,-0.01,-0.06
67.523,-0.01,0.02,-0.05
67.533,-0.01,0.02,-0.04
67.543,0.0,0.01,-0.05
67.553,-0.0,0.02,-0.05
67.563,0.0,0.01,-0.04
67.574,-0.01,0.0,-0.06
67.584,0.01,0.0,-0.04
67.594,-0.01,-0.01,-0.03
67.604,0.0,-0.01,-0.05
67.614,-0.01,-0.0,-0.03
67.624,-0.0,0.01,-0.04
67.634,-0.01,0.0,-0.04
67.644,-0.02,0.0,-0.03
67.654,-0.0,0.01,-0.04
67.664,0.0,0.01,-0.05
67.674,0.01,0.01,-0.04
67.684,0.0,0.0,-0.04
67.694,-0.01,-0.0,-0.04
67.705,-0.0,0.0,-0.03
67.715,-0.01,-0.01,-0.05
67.725,-0.03,0.0,-0.04
67.735,-0.01,0.0,-0.04
67.745,-0.02,0.0,-0.03
67.755,-0.01,-0.0,-0.05
67.765,0.0,0.01,-0.05
67.775,0.0,0.01,-0.04
67.785,-0.0,0.0,-0.03
67.795,0.02,0.0,-0.04
67.805,-0.0,0.0,-0.05
67.816,-0.0,0.01,-0.04
67.826,0.0,0.01,-0.04
67.836,0.01,0.0,-0.05
67.846,-0.02,0.01,-0.05
67.856,-0.01,0.01,-0.04
67.866,-0.01,-0.01,-0.03
67.876,-0.02,-0.01,-0.04
67.886,-0.0,0.0,-0.04
67.896,-0.01,-0.02,-0.05
67.906,-0.0,0.0,-0.04
67.916,0.01,-0.01,-0.05
67.927,0.02,0.01,-0.05
67.936,0.0,0.01,-0.03
67.947,0.01,0.0,-0.05
67.957,-0.01,0.01,-0.04
67.967,-0.01,0.01,-0.03
67.977,0.0,0.01,-0.04
67.987,-0.01,-0.01,-0.04
67.997,-0.0,0.01,-0.04
68.007,-0.0,-0.0,-0.04
68.017,-0.01,0.0,-0.04
68.027,-0.0,0.01,-0.07
68.037,-0.01,0.0,-0.03
