timestamp,ax,ay,az
30.387,-0.0,0.0,-0.06
30.397,0.0,-0.01,-0.05
30.407,-0.0,0.0,-0.06
30.418,0.01,-0.0,-0.04
30.428,-0.02,-0.0,-0.04
30.438,-0.0,-0.01,-0.05
30.448,0.01,-0.01,-0.04
30.458,-0.0,0.0,-0.05
30.468,-0.01,0.0,-0.03
30.478,-0.0,-0.01,-0.04
30.488,-0.01,-0.02,-0.05
30.498,-0.02,-0.0,-0.04
30.508,0.0,-0.0,-0.05
30.518,0.0,0.0,-0.04
30.528,-0.0,-0.0,-0.04
30.539,-0.01,-0.01,-0.05
30.549,-0.01,-0.01,-0.04
30.559,0.01,-0.0,-0.03
30.569,0.0,0.0,-0.04
30.579,-0.0,-0.01,-0.04
30.589,0.0,-0.0,-0.02
30.599,0.01,0.01,-0.05
30.609,-0.02,-0.01,-0.04
30.619,-0.01,-0.0,-0.04
30.629,0.01,0.0,-0.03
30.639,0.01,-0.0,-0.04
30.65,-0.01,-0.01,-0.05
30.66,-0.01,0.01,-0.04
30.67,0.0,-0.01,-0.05
30.68,0.0,-0.02,-0.06
30.69,-0.01,-0.0,-0.03
30.7,-0.0,0.0,-0.04
30.71,-0.01,-0.01,-0.04
30.72,-0.01,0.0,-0.03
30.73,-0.01,0.01,-0.04
30.74,0.0,-0.01,-0.04
30.75,0.0,-0.01,-0.05
30.76,0.01,0.01,-0.04
30.77,-0.0,-0.01,-0.04
30.781,-0.01,0.0,-0.04
30.791,-0.0,-0.0,-0.04
30.801,-0.0,-0.01,-0.03
30.811,-0.02,-0.01,-0.06
30.821,-0.03,-0.0,-0.04
30.831,0.01,-0.01,-0.04
30.841,-0.02,-0.01,-0.05
30.851,0.0,0.0,-0.04
30.861,0.0,0.01,-0.04
30.871,-0.01,-0.0,-0.05
30.881,-0.0,0.01,-0.05
30.891,0.0,-0.0,-0.04
30.902,-0.01,-0.0,-0.04
30.912,-0.01,0.01,-0.05
30.922,-0.01,-0.01,-0.04
30.932,-0.0,-0.01,-0.04
30.942,0.01,0.01,-0.06
30.952,-0.01,-0.0,-0.06
30.962,0.01,-0.0,-0.05
30.972,0.01,0.0,-0.02
30.982,0.01,-0.01,-0.05
30.992,-0.01,-0.01,-0.04
31.002,0.01,-0.0,-0.05
31.012,-0.0,-0.01,-0.05
31.023,0.01,-0.01,-0.04
31.032,0.0,0.01,-0.04
31.043,-0.01,-0.0,-0.04
31.053,-0.02,0.0,-0.05
31.063,-0.01,0.01,-0.04
31.073,-0.01,-0.01,-0.05
31.083,0.0,0.01,-0.05
31.093,-0.0,0.01,-0.04
31.103,-0.01,0.01,-0.04
31.113,-0.01,-0.0,-0.03
31.123,0.01,0.0,-0.05
31.133,-0.01,-0.01,-0.05
31.144,-0.01,-0.01,-0.04
31.154,-0.01,0.0,-0.04
31.164,-0.0,-0.0,-0.04
31.174,0.0,-0.0,-0.02
31.184,-0.01,-0.0,-0.04
31.194,-0.01,0.0,-0.04
31.204,0.01,-0.01,-0.05
31.214,-0.01,-0.01,-0.05
31.224,-0.02,-0.0,-0.04
31.234,-0.01,0.0,-0.03
31.244,0.01,0.0,-0.03
31.254,0.0,-0.0,-0.03
31.265,-0.0,-0.01,-0.04
31.275,-0.01,0.01,-0.05
31.285,-0.01,-0.0,-0.06
31.295,-0.01,0.0,-0.06
31.305,-0.0,-0.01,-0.04
31.315,-0.02,-0.0,-0.04
31.325,-0.01,-0.0,-0.05
31.335,-0.0,-0.01,-0.05
31.345,0.0,0.0,-0.06
31.355,-0.01,-0.0,-0.04
31.365,-0.0,0.0,-0.04
31.375,-0.01,0.0,-0.04
31.386,0.0,-0.0,-0.04
31.395,-0.01,-0.01,-0.03
31.406,-0.0,0.01,-0.04
31.416,0.0,0.01,-0.04
31.426,-0.01,0.0,-0.05
31.436,-0.0,-0.0,-0.05
31.446,-0.01,0.0,-0.05
31.456,-0.0,0.0,-0.05
31.466,-0.01,-0.0,-0.05
31.476,-0.01,-0.0,-0.04
31.486,0.0,-0.01,-0.03
31.496,-0.01,0.0,-0.04
31.507,0.0,0.01,-0.05
31.516,0.0,0.01,-0.05
31.527,-0.01,-0.0,-0.04
31.537,0.01,0.0,-0.05
31.547,0.02,0.02,-0.05
31.557,-0.02,-0.0,-0.04
31.567,0.0,-0.01,-0.05
31.577,-0.0,0.0,-0.05
31.587,-0.01,0.01,-0.05
31.597,-0.0,0.0,-0.04
31.607,0.0,0.0,-0.04
31.617,-0.0,-0.01,-0.04
31.627,0.01,-0.0,-0.05
31.637,-0.0,0.01,-0.03
31.648,-0.0,0.0,-0.04
31.658,0.01,0.01,-0.04
31.668,0.01,-0.01,-0.05
31.678,-0.01,-0.0,-0.05
31.688,-0.01,-0.0,-0.04
31.698,-0.01,-0.01,-0.03
31.708,-0.01,0.01,-0.05
31.718,-0.0,-0.01,-0.03
31.728,-0.01,0.0,-0.04
31.738,-0.0,0.0,-0.04
31.748,0.0,0.0,-0.04
31.758,0.01,0.01,-0.05
31.769,-0.01,0.01,-0.04
31.779,-0.01,0.01,-0.05
31.789,-0.01,-0.01,-0.05
31.799,-0.02,0.02,-0.05
31.809,0.01,0.01,-0.05
31.819,0.01,-0.01,-0.04
31.829,-0.01,-0.0,-0.04
31.839,0.01,-0.0,-0.04
31.849,-0.0,-0.0,-0.06
