timestamp,ax,ay,az
142.907,-2.94,-0.41,0.85
142.917,-2.59,-0.41,0.96
142.927,-2.22,-0.31,0.84
142.937,-1.89,-0.16,0.62
142.947,-1.73,-0.12,0.42
142.957,-1.52,-0.04,0.29
142.967,-1.24,0.08,0.24
142.977,-1.11,0.19,0.15
142.988,-1.21,0.17,0.02
142.998,-1.37,0.06,-0.02
143.008,-1.6,-0.09,0.07
143.018,-1.72,-0.35,0.22
143.028,-1.77,-0.54,0.45
143.038,-1.81,-0.62,0.52
143.048,-1.8,-0.68,0.41
143.058,-1.76,-0.62,0.18
143.068,-1.79,-0.56,-0.06
143.078,-1.78,-0.58,-0.21
143.088,-1.79,-0.6,-0.27
143.098,-1.79,-0.56,-0.26
143.109,-1.83,-0.54,-0.09
143.119,-1.7,-0.65,0.13
143.129,-1.7,-0.75,0.33
143.139,-1.59,-0.85,0.46
143.149,-1.67,-1.01,0.49
143.159,-1.77,-1.03,0.47
143.169,-1.78,-1.0,0.39
143.179,-1.57,-0.9,0.28
143.189,-1.33,-0.94,0.31
143.199,-1.22,-1.04,0.37
143.209,-1.02,-1.19,0.33
143.219,-0.81,-1.31,0.5
143.23,-0.5,-1.29,0.73
143.239,-0.23,-1.06,0.93
143.25,0.15,-0.77,1.07
143.26,0.47,-0.53,1.16
143.27,0.76,-0.23,1.15
143.28,0.99,0.03,1.12
143.29,1.2,0.23,0.84
143.3,1.42,0.44,0.39
143.31,1.53,0.58,0.01
143.32,1.54,0.66,-0.3
143.33,1.47,0.61,-0.53
143.34,1.4,0.49,-0.51
143.35,1.43,0.39,-0.33
143.36,1.42,0.21,-0.02
143.371,1.33,0.01,0.22
143.381,1.32,-0.21,0.34
143.391,1.29,-0.41,0.29
143.401,1.3,-0.57,0.13
143.411,1.33,-0.64,-0.03
143.421,1.46,-0.68,-0.15
143.431,1.68,-0.76,-0.34
143.441,1.8,-0.79,-0.59
143.451,1.71,-0.86,-0.76
143.461,1.7,-0.9,-0.91
143.471,1.75,-1.03,-1.07
143.481,1.77,-1.05,-1.06
143.492,1.73,-1.02,-0.94
143.502,1.79,-1.07,-0.84
143.512,1.99,-1.02,-0.77
143.522,2.17,-0.9,-0.76
143.532,2.18,-0.78,-0.93
143.542,1.92,-0.63,-1.2
143.552,1.64,-0.43,-1.41
143.562,1.59,-0.2,-1.31
143.572,1.8,0.12,-0.96
143.582,2.0,0.5,-0.56
143.592,2.21,0.87,-0.34
143.602,2.5,1.19,-0.22
143.613,2.78,1.36,-0.01
143.622,3.08,1.53,0.32
143.633,3.32,1.73,0.65
143.643,3.49,1.8,0.79
143.653,3.61,1.69,0.69
143.663,3.69,1.51,0.48
143.673,3.64,1.31,0.34
143.683,3.55,1.15,0.2
143.693,3.36,0.85,0.05
143.703,3.13,0.42,-0.2
143.713,2.82,0.06,-0.39
143.723,2.41,-0.29,-0.54
143.733,2.11,-0.62,-0.7
143.743,1.95,-0.79,-0.6
143.754,1.82,-0.88,-0.47
143.764,1.69,-0.99,-0.3
143.774,1.41,-1.23,-0.21
143.784,1.04,-1.42,-0.07
143.794,0.82,-1.56,0.04
143.804,0.62,-1.54,0.09
143.814,0.45,-1.48,0.13
143.824,0.37,-1.4,-0.01
143.834,0.35,-1.18,-0.09
143.844,0.2,-0.94,-0.22
143.854,0.17,-0.75,-0.33
143.864,0.23,-0.66,-0.44
143.874,0.35,-0.49,-0.46
143.884,0.5,-0.41,-0.45
143.895,0.56,-0.37,-0.4
143.905,0.61,-0.39,-0.4
143.915,0.57,-0.53,-0.45
143.925,0.58,-0.63,-0.45
143.935,0.5,-0.69,-0.41
143.945,0.44,-0.73,-0.42
143.955,0.35,-0.69,-0.45
143.965,0.17,-0.66,-0.61
143.975,0.05,-0.69,-0.76
143.985,0.01,-0.7,-0.75
143.996,0.06,-0.66,-0.62
144.006,0.02,-0.75,-0.52
144.016,0.06,-0.81,-0.41
144.026,0.13,-0.77,-0.34
144.036,0.18,-0.67,-0.36
144.046,0.26,-0.48,-0.34
144.056,0.25,-0.3,-0.33
144.066,0.14,-0.05,-0.35
144.076,-0.01,0.24,-0.33
144.086,-0.07,0.47,-0.27
144.096,-0.18,0.61,-0.21
144.106,-0.25,0.69,-0.03
144.116,-0.39,0.48,0.3
144.126,-0.59,0.23,0.7
144.137,-0.86,-0.03,1.17
144.147,-1.02,-0.29,1.42
144.157,-1.16,-0.51,1.39
144.167,-1.4,-0.76,1.21
144.177,-1.7,-0.87,1.06
144.187,-1.75,-0.79,0.91
144.197,-1.57,-0.75,0.75
144.207,-1.35,-0.58,0.62
144.217,-1.09,-0.36,0.56
144.227,-0.95,-0.27,0.57
144.237,-0.89,-0.23,0.63
144.247,-0.88,-0.27,0.62
144.258,-0.89,-0.38,0.6
144.267,-0.93,-0.48,0.46
144.278,-0.99,-0.64,0.25
144.288,-1.14,-0.71,0.1
144.298,-1.26,-0.66,-0.05
144.308,-1.36,-0.51,-0.19
144.318,-1.39,-0.33,-0.39
144.328,-1.6,-0.24,-0.51
144.338,-1.76,-0.13,-0.5
144.348,-1.81,0.25,-0.47
144.358,-1.77,0.75,-0.4
144.368,-1.48,1.35,-0.17
144.379,-1.54,2.05,-0.05
144.388,-1.83,2.62,0.1
144.399,-2.09,3.18,0.52
144.409,-2.1,3.77,1.35
