timestamp,ax,ay,az
10.219,0.33,-0.01,-2.12
10.229,0.38,0.35,-2.42
10.239,0.52,0.52,-2.22
10.25,0.67,0.49,-1.82
10.26,0.71,0.43,-1.48
10.27,0.61,0.41,-1.3
10.28,0.47,0.48,-1.27
10.29,0.29,0.49,-1.14
10.3,0.02,0.49,-1.05
10.31,-0.19,0.55,-1.01
10.32,-0.31,0.57,-0.95
10.33,-0.28,0.47,-0.98
10.34,-0.22,0.4,-0.97
10.35,-0.05,0.41,-0.94
10.36,0.18,0.46,-0.72
10.371,0.35,0.62,-0.46
10.381,0.47,0.78,-0.15
10.391,0.46,0.86,0.08
10.401,0.25,0.93,0.13
10.411,0.08,0.98,0.17
10.421,0.0,1.1,-0.01
10.431,-0.15,1.23,-0.39
10.441,-0.23,1.12,-0.91
10.451,-0.11,0.91,-1.18
10.461,-0.03,0.76,-1.06
10.471,0.09,0.62,-0.67
10.481,0.08,0.48,-0.26
10.492,0.17,0.31,-0.02
10.502,0.13,0.21,-0.05
10.512,-0.2,0.12,-0.13
10.522,-0.47,-0.1,-0.46
10.532,-0.72,-0.33,-0.7
10.542,-0.96,-0.49,-0.73
10.552,-1.24,-0.67,-0.79
10.562,-1.47,-0.91,-0.9
10.572,-1.61,-1.18,-0.96
10.582,-1.88,-1.36,-1.07
10.592,-1.99,-1.57,-1.29
10.602,-1.92,-1.67,-1.44
10.612,-1.79,-1.65,-1.53
10.622,-1.58,-1.65,-1.67
10.633,-1.38,-1.55,-1.72
10.643,-1.3,-1.14,-1.77
10.653,-1.21,-0.84,-1.58
10.663,-0.88,-0.82,-1.24
10.673,-0.6,-0.89,-0.9
10.683,-0.4,-0.87,-0.54
10.693,-0.16,-0.92,-0.38
10.703,0.02,-0.91,-0.24
10.713,0.1,-0.8,0.06
10.723,0.2,-0.71,0.55
10.733,0.3,-0.72,1.08
10.743,0.41,-0.81,1.61
10.753,0.6,-0.84,2.11
10.764,0.84,-0.94,2.45
10.774,1.03,-1.1,2.73
10.784,1.0,-1.25,2.78
10.794,0.59,-1.37,2.58
10.804,0.36,-1.27,2.5
10.814,0.54,-0.94,2.65
10.824,0.73,-0.57,2.95
10.834,0.96,-0.28,3.13
10.844,0.88,-0.1,3.09
10.854,0.64,0.0,2.79
10.866,0.54,0.08,2.46
10.875,0.48,0.1,2.11
10.884,0.53,0.12,1.8
10.895,0.4,0.15,1.57
