timestamp,ax,ay,az
85.786,17.87,12.45,4.54
85.796,12.98,12.13,2.24
85.806,9.05,11.07,-0.23
85.816,5.81,9.96,-2.55
85.826,2.69,9.04,-4.19
85.836,0.08,8.17,-5.39
85.846,-1.34,7.63,-6.15
85.856,-1.63,7.29,-6.5
85.866,-1.75,7.12,-6.34
85.876,-1.72,7.05,-5.36
85.886,-1.93,6.98,-3.85
85.897,-2.05,6.85,-1.76
85.907,-2.23,6.43,0.49
85.917,-2.82,5.96,2.4
85.927,-3.2,5.83,3.64
85.937,-3.63,5.7,3.88
85.947,-4.34,5.5,3.54
85.957,-4.91,5.05,2.79
85.967,-5.91,4.22,1.83
85.977,-7.12,3.14,0.73
85.987,-7.85,1.91,-0.32
85.997,-8.21,0.72,-1.03
86.007,-8.36,-0.37,-1.21
86.018,-8.42,-1.36,-0.99
86.027,-8.47,-2.21,-0.49
86.038,-8.41,-2.73,0.04
86.048,-8.19,-3.1,0.7
86.058,-7.87,-3.19,1.65
86.068,-7.56,-2.9,2.7
86.078,-7.06,-2.45,3.41
86.088,-6.6,-2.04,3.7
86.098,-6.21,-1.79,3.58
86.108,-5.52,-1.47,3.13
86.118,-4.38,-0.8,2.75
86.128,-3.36,-0.02,2.63
86.138,-2.93,0.23,2.6
86.148,-2.91,0.06,2.11
86.159,-2.91,-0.14,1.64
86.17,-2.59,-0.16,1.49
86.179,-1.57,-0.05,1.46
86.189,-0.15,0.58,1.71
86.199,0.68,1.24,2.55
86.209,1.19,1.32,2.92
86.219,1.67,1.31,2.54
86.229,1.66,1.59,1.93
86.239,1.81,2.0,1.21
86.249,2.45,2.32,0.55
86.259,2.99,2.4,0.27
86.269,4.03,2.33,0.25
86.28,5.67,2.31,0.16
86.289,6.88,2.16,-0.03
86.3,7.34,1.75,-0.07
86.31,7.63,1.58,0.31
86.32,8.04,1.9,1.2
86.33,8.59,2.6,2.46
86.34,8.62,2.98,3.36
86.35,7.79,2.56,3.63
86.36,6.48,1.93,3.33
86.37,5.14,1.44,2.17
86.38,4.08,1.17,0.72
86.39,3.3,1.05,-1.21
86.4,2.14,0.76,-2.87
