timestamp,ax,ay,az
20.661,0.77,13.25,2.12
20.671,0.18,13.41,5.97
20.681,-1.15,13.42,10.07
20.691,-2.72,12.93,12.87
20.701,-4.36,12.14,14.42
20.711,-5.57,11.18,15.13
20.721,-5.97,10.12,15.14
20.731,-5.27,9.28,14.98
20.741,-4.1,8.21,14.45
20.751,-3.45,7.16,13.3
20.761,-3.02,6.28,11.92
20.771,-2.5,5.26,10.65
20.781,-2.05,3.86,9.18
20.791,-1.45,2.31,7.93
20.802,-0.51,0.52,7.12
20.811,0.39,-1.67,6.86
20.822,0.75,-3.8,6.74
20.832,0.59,-5.89,6.18
20.842,-0.32,-7.63,4.95
20.852,-1.61,-8.78,3.29
20.862,-3.35,-9.44,1.32
20.872,-5.63,-9.62,-0.98
20.882,-8.19,-9.41,-2.84
20.892,-10.75,-9.08,-3.95
20.902,-12.82,-8.38,-4.68
20.912,-13.89,-7.11,-5.18
20.922,-13.73,-5.79,-5.57
20.932,-12.04,-4.4,-4.58
20.943,-9.98,-2.98,-2.13
20.953,-7.4,-1.78,0.03
20.963,-3.88,0.51,1.37
20.973,0.21,3.47,1.14
20.983,5.26,7.81,-0.07
20.993,11.76,13.06,-0.49
21.003,20.12,17.23,1.71
21.013,30.5,20.47,6.71
21.023,39.47,22.05,11.55
21.034,43.57,21.61,14.4
21.044,40.16,18.61,14.41
21.053,30.94,12.91,11.26
21.063,20.49,6.92,6.82
21.074,12.82,2.36,2.88
21.084,8.68,-0.8,-0.11
21.094,6.49,-3.12,-1.83
21.104,5.42,-5.24,-2.5
21.114,4.78,-6.89,-2.96
21.124,3.96,-8.15,-3.58
21.134,2.87,-9.24,-4.35
21.144,1.58,-10.08,-5.29
21.154,-0.32,-11.12,-6.4
21.164,-3.33,-12.57,-7.99
21.174,-7.21,-13.62,-9.57
21.184,-10.27,-14.07,-10.41
21.195,-11.05,-14.14,-9.99
21.205,-10.15,-13.7,-8.4
21.215,-8.77,-12.95,-6.57
21.225,-7.57,-12.5,-4.85
21.235,-6.62,-11.93,-3.36
21.245,-5.38,-11.14,-2.08
21.255,-3.06,-10.13,-0.91
21.265,0.64,-8.54,0.2
21.275,4.33,-6.06,1.0
21.285,7.93,-3.11,2.02
21.295,11.59,-0.61,4.06
21.305,15.54,1.3,7.69
21.315,18.47,2.73,12.18
21.326,19.44,2.72,15.04
21.336,18.32,1.69,15.03
21.346,15.3,0.27,12.01
21.356,11.88,-0.88,7.37
21.366,8.75,-1.49,3.34
21.376,6.0,-2.32,0.25
21.386,3.56,-3.4,-1.61
21.396,1.32,-4.45,-2.41
21.406,-0.43,-5.4,-2.67
21.416,-1.92,-6.21,-2.71
21.426,-3.57,-6.81,-2.64
21.436,-5.32,-7.15,-2.72
21.447,-7.21,-7.64,-2.34
21.457,-9.13,-8.37,-1.25
21.467,-11.19,-9.3,-0.13
21.477,-12.94,-10.56,1.12
21.487,-13.75,-11.78,2.49
21.497,-13.7,-12.71,3.96
21.507,-12.52,-13.07,6.25
21.517,-10.25,-12.11,8.25
21.527,-6.91,-9.58,7.78
21.537,-3.16,-5.49,4.93
21.547,-0.18,-0.52,1.6
21.557,1.97,3.85,0.45
21.567,2.89,6.55,4.02
21.578,4.38,8.24,10.13
21.588,7.77,9.2,16.1
21.598,12.76,9.93,20.75
21.608,17.25,10.04,23.09
21.618,19.25,8.65,21.77
21.628,17.71,6.4,17.2
21.638,14.13,4.09,11.71
21.648,10.46,2.08,6.65
21.658,7.65,0.45,2.67
21.668,5.65,-0.63,0.49
21.678,4.25,-1.14,-0.62
21.688,2.61,-2.05,-1.26
21.698,1.59,-3.06,-2.22
21.709,0.9,-3.22,-3.72
21.719,0.72,-3.22,-6.16
21.729,1.93,-3.03,-9.1
21.739,4.59,-2.16,-11.65
21.749,8.17,-1.69,-12.31
21.759,10.16,-1.81,-9.29
21.769,10.14,-1.8,-5.46
21.779,10.75,-1.48,-1.93
21.789,12.81,-0.99,1.4
21.799,14.86,-0.52,3.41
21.809,15.32,-0.07,3.63
21.819,14.39,0.03,2.37
21.83,12.66,-0.33,0.6
21.839,10.6,-0.78,-1.26
21.85,8.78,-1.08,-2.85
21.86,7.45,-1.27,-3.81
21.87,6.39,-1.42,-4.1
21.88,5.64,-1.18,-3.61
21.89,4.78,-1.13,-3.07
21.9,4.05,-1.0,-3.19
21.91,4.05,-0.4,-3.2
21.92,4.11,0.16,-3.41
21.93,3.69,0.69,-4.03
21.94,3.64,1.34,-4.23
21.95,4.27,2.22,-3.91
21.96,5.67,3.27,-2.97
21.971,6.97,4.19,-1.5
21.981,7.53,4.96,-0.14
21.991,7.57,5.44,0.69
22.001,7.21,5.87,0.61
22.011,6.2,6.13,0.25
22.021,5.16,6.4,0.25
22.031,4.34,7.05,0.02
22.041,4.14,8.02,-0.43
