timestamp,ax,ay,az
51.864,0.23,0.76,1.43
51.875,-0.07,0.54,1.39
51.885,-0.25,0.32,1.31
51.895,-0.36,0.18,1.2
51.905,-0.53,0.24,1.04
51.915,-0.64,0.39,0.79
51.925,-1.12,0.27,0.34
51.935,-1.64,0.19,-0.03
51.945,-2.0,0.4,-0.31
51.955,-2.22,0.49,-0.52
51.965,-2.42,0.54,-0.61
51.976,-2.56,0.7,-0.49
51.986,-2.57,0.91,-0.11
51.996,-2.45,0.95,0.34
52.006,-2.36,0.82,0.74
52.016,-2.2,0.68,1.15
52.026,-2.09,0.57,1.61
52.036,-2.05,0.5,2.08
52.046,-2.0,0.45,2.44
52.056,-1.82,0.25,2.77
52.066,-1.59,0.04,3.02
52.076,-1.57,-0.18,3.02
52.086,-1.7,-0.38,2.72
52.097,-2.08,-0.65,2.06
52.106,-2.57,-0.79,1.19
52.117,-2.96,-0.77,0.56
52.127,-3.41,-0.64,0.03
52.137,-3.9,-0.36,-0.19
52.147,-4.37,-0.11,-0.23
52.157,-4.79,0.32,-0.03
52.167,-4.96,0.99,0.42
52.177,-4.66,1.48,1.14
52.187,-3.88,1.59,2.13
52.197,-2.83,1.46,2.71
52.207,-1.95,1.28,2.88
52.217,-1.2,1.12,2.77
52.227,-0.76,0.94,2.32
52.238,-0.69,0.88,1.74
52.247,-0.8,0.97,1.31
52.258,-0.89,1.09,1.12
52.268,-0.74,1.19,1.24
52.278,-0.39,1.17,1.48
52.288,-0.13,0.92,1.58
52.298,0.12,0.65,1.61
52.308,0.36,0.33,1.52
52.318,0.62,-0.02,1.44
52.328,0.76,-0.28,1.36
52.338,0.67,-0.49,1.23
52.348,0.45,-0.64,1.13
52.358,0.19,-0.72,0.97
52.368,-0.18,-0.85,0.77
52.379,-0.52,-0.92,0.61
52.389,-0.77,-1.0,0.57
52.399,-0.89,-1.06,0.59
52.409,-0.92,-1.14,0.69
52.419,-0.86,-1.24,0.81
52.429,-0.66,-1.27,0.97
52.439,-0.55,-1.24,1.16
52.449,-0.53,-1.23,1.24
52.459,-0.55,-1.14,1.17
52.469,-0.72,-1.05,0.89
52.479,-0.88,-0.87,0.44
52.489,-1.05,-0.6,-0.04
52.5,-1.14,-0.31,-0.47
52.51,-1.17,-0.14,-0.86
52.52,-1.15,-0.01,-1.23
52.53,-0.96,0.12,-1.38
52.54,-0.71,0.25,-1.38
52.55,-0.4,0.25,-1.25
52.56,-0.08,0.07,-1.1
52.57,0.14,-0.2,-0.99
52.58,0.25,-0.49,-0.89
52.59,0.34,-0.71,-0.7
52.6,0.44,-0.66,-0.48
52.61,0.42,-0.43,-0.37
52.621,0.43,-0.18,-0.38
52.631,0.52,0.17,-0.48
52.641,0.47,0.52,-0.47
52.651,0.75,0.82,-0.5
52.661,1.21,1.17,-0.31
52.671,1.61,1.38,-0.1
52.681,1.94,1.39,0.11
52.691,2.23,1.37,0.23
52.701,2.46,1.38,0.18
52.711,2.5,1.45,-0.12
52.721,2.37,1.63,-0.66
52.731,2.16,1.82,-1.37
52.741,1.94,2.02,-1.96
52.751,1.68,2.17,-2.41
52.762,1.64,2.1,-2.59
52.772,1.85,1.99,-2.41
52.782,2.09,1.89,-1.99
52.792,2.26,1.66,-1.5
52.802,2.34,1.35,-1.2
52.812,2.28,1.03,-1.04
52.822,2.07,0.69,-0.9
52.832,1.8,0.31,-0.85
52.842,1.4,-0.1,-0.9
52.852,0.99,-0.47,-1.01
52.862,0.69,-0.69,-1.04
52.873,0.51,-0.77,-1.04
52.883,0.49,-0.84,-0.97
52.893,0.51,-0.98,-0.94
52.903,0.45,-1.14,-1.04
52.913,0.34,-1.24,-1.16
52.923,0.34,-1.25,-1.28
52.933,0.33,-1.22,-1.35
52.943,0.2,-1.24,-1.4
52.953,-0.01,-1.28,-1.46
52.963,-0.26,-1.28,-1.51
52.973,-0.53,-1.25,-1.53
52.983,-0.75,-1.12,-1.57
52.993,-0.92,-0.84,-1.61
53.004,-1.02,-0.54,-1.53
53.014,-1.08,-0.29,-1.26
53.024,-1.03,-0.12,-0.75
53.034,-0.92,0.03,-0.2
53.044,-0.56,0.04,0.55
53.054,-0.2,-0.11,1.31
53.064,0.01,-0.23,1.98
53.074,-0.02,-0.2,2.48
53.084,-0.33,-0.18,2.67
53.094,-0.67,-0.18,2.67
53.104,-1.03,-0.29,2.49
53.114,-1.41,-0.44,2.22
53.125,-1.92,-0.57,1.85
53.135,-2.3,-0.63,1.51
53.145,-2.49,-0.52,1.32
53.155,-2.8,-0.25,1.16
53.165,-2.96,0.13,1.11
53.175,-2.98,0.49,1.14
53.185,-2.92,0.92,1.3
53.195,-2.52,1.28,1.56
53.205,-1.86,1.49,1.93
53.215,-1.29,1.63,2.19
53.225,-0.95,1.7,2.18
53.235,-0.91,1.73,1.79
53.245,-1.11,1.76,1.31
53.255,-1.46,1.74,0.94
53.266,-1.65,1.86,0.84
53.276,-1.69,2.14,1.19
53.286,-1.5,2.2,1.89
53.296,-1.17,2.02,2.57
53.306,-0.97,1.68,2.86
53.316,-1.03,1.12,2.67
53.326,-1.21,0.53,2.39
53.336,-1.55,0.06,2.09
53.346,-1.84,-0.47,1.84
53.356,-2.09,-0.92,1.63
53.366,-2.29,-1.29,1.49
53.376,-2.37,-1.46,1.45
53.387,-2.35,-1.5,1.52
53.396,-2.26,-1.51,1.65
53.407,-2.15,-1.54,1.65
53.417,-2.05,-1.6,1.63
53.427,-1.98,-1.64,1.61
53.437,-1.95,-1.66,1.54
53.447,-2.02,-1.71,1.44
53.457,-1.98,-1.77,1.4
53.467,-1.85,-1.8,1.39
53.477,-1.67,-1.8,1.31
53.487,-1.42,-1.77,1.15
53.497,-1.22,-1.7,1.01
53.507,-1.0,-1.65,0.96
53.517,-0.69,-1.62,0.88
53.528,-0.29,-1.53,0.82
53.538,0.23,-1.43,0.71
53.548,0.77,-1.28,0.57
53.558,1.33,-1.18,0.36
