timestamp,ax,ay,az
15.859,-0.01,0.01,-0.05
15.869,0.01,0.01,-0.03
15.879,-0.01,0.01,-0.04
15.889,-0.01,-0.01,-0.05
15.899,0.0,0.0,-0.05
15.909,-0.01,-0.01,-0.06
15.919,-0.0,0.01,-0.06
15.929,0.02,0.01,-0.04
15.939,-0.01,0.01,-0.04
15.95,0.0,0.02,-0.05
15.959,0.01,-0.0,-0.05
15.969,0.01,0.01,-0.04
15.98,0.0,0.0,-0.05
15.99,-0.0,-0.0,-0.05
16.0,0.01,0.0,-0.05
16.01,0.01,0.01,-0.05
16.02,-0.0,0.0,-0.05
16.03,-0.0,0.01,-0.04
16.04,-0.0,0.02,-0.05
16.05,-0.01,-0.0,-0.04
16.06,0.0,0.0,-0.04
16.071,-0.03,-0.0,-0.05
16.081,-0.01,0.01,-0.05
16.091,-0.02,0.0,-0.04
16.101,0.0,0.0,-0.05
16.111,0.0,-0.0,-0.05
16.121,-0.01,0.0,-0.06
16.131,-0.0,0.01,-0.06
16.141,0.01,-0.01,-0.04
16.151,-0.01,-0.02,-0.05
16.161,-0.01,0.0,-0.05
16.171,-0.01,-0.0,-0.05
16.181,0.01,-0.0,-0.05
16.191,0.0,0.01,-0.03
16.201,-0.02,0.01,-0.05
16.211,-0.01,0.01,-0.04
16.222,-0.01,0.0,-0.05
16.232,-0.0,-0.0,-0.05
16.242,-0.0,-0.0,-0.04
16.252,0.0,-0.0,-0.05
16.262,-0.01,-0.01,-0.04
16.272,0.0,0.01,-0.03
16.282,-0.01,0.01,-0.04
16.292,-0.01,0.02,-0.04
16.302,0.01,0.01,-0.05
16.312,-0.01,-0.01,-0.05
16.323,-0.03,0.0,-0.05
16.332,-0.0,0.01,-0.04
16.343,0.0,-0.0,-0.03
16.353,0.01,0.01,-0.05
16.363,-0.01,-0.0,-0.03
16.373,-0.01,0.01,-0.05
16.383,-0.01,0.01,-0.04
16.393,-0.01,0.01,-0.04
16.403,0.02,-0.01,-0.05
16.413,0.0,0.01,-0.06
16.423,0.01,0.0,-0.03
16.433,-0.01,0.0,-0.05
16.444,-0.01,0.01,-0.05
16.454,-0.0,0.0,-0.04
16.464,-0.0,0.01,-0.04
16.474,-0.01,0.01,-0.05
16.484,-0.02,0.01,-0.05
16.494,0.0,0.01,-0.04
16.504,-0.01,-0.0,-0.05
16.514,-0.01,-0.0,-0.04
16.524,-0.01,0.01,-0.06
16.534,0.0,0.0,-0.05
16.544,-0.01,0.0,-0.05
16.554,-0.02,0.01,-0.05
16.564,-0.01,0.01,-0.05
16.574,0.0,0.01,-0.06
16.585,-0.01,0.0,-0.04
16.595,-0.02,-0.0,-0.04
16.605,-0.02,0.01,-0.04
16.615,-0.01,0.01,-0.04
16.625,-0.02,0.01,-0.05
16.635,-0.01,0.01,-0.05
16.645,0.01,0.01,-0.05
16.655,0.01,0.0,-0.04
16.665,-0.0,-0.0,-0.05
16.675,-0.01,0.0,-0.06
16.685,-0.02,0.01,-0.04
16.695,0.0,-0.0,-0.06
16.706,0.01,0.02,-0.05
16.716,-0.01,0.0,-0.05
16.726,-0.0,0.01,-0.03
16.736,-0.01,0.0,-0.03
16.746,0.0,0.01,-0.04
16.756,-0.02,0.01,-0.04
16.766,-0.02,-0.0,-0.05
16.776,-0.01,0.01,-0.04
16.786,-0.01,0.0,-0.04
16.796,-0.01,0.01,-0.04
16.806,0.0,0.0,-0.06
16.817,-0.01,-0.0,-0.05
16.827,0.0,0.01,-0.06
16.837,-0.01,0.01,-0.04
16.847,-0.02,-0.0,-0.04
16.857,-0.02,0.01,-0.04
16.867,-0.01,0.0,-0.05
16.877,0.0,0.01,-0.04
16.887,-0.01,0.0,-0.05
16.897,-0.01,0.0,-0.06
16.907,-0.01,-0.0,-0.05
16.917,-0.01,0.01,-0.04
16.927,-0.01,0.01,-0.03
16.937,0.01,-0.0,-0.05
16.948,-0.01,0.0,-0.04
16.958,-0.02,0.01,-0.05
16.968,-0.0,0.0,-0.05
16.978,-0.01,-0.01,-0.05
16.988,-0.01,-0.01,-0.05
16.998,-0.01,0.01,-0.05
17.008,-0.0,0.01,-0.05
17.018,-0.0,-0.01,-0.05
17.028,-0.0,0.01,-0.04
17.038,-0.01,-0.0,-0.06
17.048,-0.02,-0.0,-0.04
17.059,-0.0,0.0,-0.05
17.069,0.0,-0.0,-0.04
17.079,-0.01,-0.0,-0.04
17.089,-0.01,0.0,-0.05
17.099,-0.01,0.01,-0.05
17.109,-0.0,0.01,-0.05
17.119,-0.02,-0.0,-0.05
17.129,-0.0,-0.0,-0.04
17.139,-0.03,0.02,-0.05
17.149,-0.01,0.01,-0.03
17.159,-0.02,0.0,-0.04
17.17,-0.02,0.01,-0.04
17.179,-0.01,-0.01,-0.04
17.19,-0.0,0.01,-0.05
17.199,0.0,0.0,-0.06
17.21,-0.01,0.01,-0.04
17.22,-0.01,0.01,-0.05
17.23,-0.0,-0.0,-0.05
17.24,0.0,0.0,-0.04
17.25,-0.0,0.0,-0.04
17.26,-0.01,0.01,-0.05
17.27,-0.01,0.01,-0.04
17.28,0.01,0.0,-0.05
17.291,-0.0,-0.0,-0.05
17.301,0.0,0.0,-0.05
17.31,-0.01,0.02,-0.05
17.32,0.0,-0.0,-0.05
17.331,-0.0,-0.0,-0.03
17.341,-0.0,0.0,-0.03
17.351,0.01,-0.0,-0.06
17.361,-0.0,0.02,-0.04
17.371,-0.01,0.01,-0.04
17.381,-0.01,0.0,-0.04
17.391,-0.02,0.01,-0.05
17.401,-0.0,0.01,-0.05
17.411,-0.0,0.01,-0.04
17.421,-0.0,-0.0,-0.04
17.431,0.0,0.01,-0.05
17.442,-0.02,0.01,-0.04
17.452,0.0,0.02,-0.05
17.462,-0.01,-0.0,-0.04
17.472,-0.01,0.0,-0.03
17.482,-0.02,0.0,-0.04
17.492,0.0,0.01,-0.05
17.502,-0.02,0.01,-0.04
17.512,-0.01,-0.0,-0.05
17.522,0.0,0.01,-0.05
17.532,-0.01,0.01,-0.04
17.542,-0.02,0.01,-0.05
17.552,-0.01,-0.0,-0.05
17.562,-0.01,-0.0,-0.04
17.573,-0.0,0.01,-0.04
17.583,-0.01,0.01,-0.07
17.593,-0.02,0.01,-0.06
17.603,-0.0,0.01,-0.05
17.613,0.01,0.01,-0.05
17.623,-0.01,0.0,-0.04
17.633,-0.01,-0.0,-0.04
17.643,-0.01,0.0,-0.05
17.653,-0.02,0.0,-0.05
17.663,-0.02,0.01,-0.04
17.673,-0.0,0.01,-0.04
17.684,-0.0,0.0,-0.03
17.694,-0.01,0.01,-0.03
17.704,-0.01,-0.0,-0.04
17.714,0.01,-0.01,-0.05
17.724,-0.01,0.01,-0.06
17.734,-0.0,-0.0,-0.05
17.744,-0.0,0.01,-0.06
17.754,-0.01,0.01,-0.05
17.764,-0.01,0.0,-0.03
17.774,0.0,0.0,-0.05
17.784,-0.0,0.01,-0.05
17.795,-0.02,0.0,-0.04
17.804,-0.01,0.0,-0.05
17.815,-0.0,0.01,-0.05
17.825,0.02,-0.0,-0.04
17.835,0.0,0.0,-0.05
17.845,-0.01,0.01,-0.04
