time,ax,ay,az,atotal
42.416,0.00,-0.01,-0.04,0.05
42.426,-0.01,-0.00,-0.05,0.05
42.436,-0.00,-0.02,-0.05,0.05
42.446,0.00,-0.00,-0.04,0.04
42.456,-0.01,-0.00,-0.05,0.05
42.466,-0.01,-0.01,-0.05,0.05
42.477,-0.02,-0.01,-0.05,0.05
42.486,-0.01,-0.00,-0.05,0.05
42.497,-0.01,-0.01,-0.05,0.05
42.507,-0.02,0.00,-0.04,0.05
42.517,-0.01,-0.00,-0.04,0.04
42.527,-0.00,-0.00,-0.04,0.04
42.537,-0.03,0.02,-0.06,0.07
42.547,-0.01,-0.01,-0.05,0.06
42.557,-0.02,-0.00,-0.04,0.04
42.567,-0.01,-0.01,-0.04,0.04
42.577,-0.02,0.00,-0.04,0.05
42.587,-0.02,-0.00,-0.06,0.06
42.598,-0.01,-0.01,-0.04,0.05
42.608,-0.02,-0.00,-0.06,0.06
42.618,-0.01,-0.01,-0.05,0.05
42.628,0.01,-0.01,-0.05,0.05
42.638,-0.01,-0.00,-0.05,0.05
42.648,-0.01,0.00,-0.05,0.05
42.658,-0.02,0.00,-0.03,0.04
42.668,-0.01,0.00,-0.04,0.04
42.678,-0.02,0.00,-0.05,0.05
42.688,-0.03,0.01,-0.04,0.05
42.698,-0.01,-0.00,-0.04,0.04
42.708,-0.00,-0.01,-0.04,0.04
42.719,-0.01,-0.00,-0.05,0.05
42.729,-0.00,0.00,-0.04,0.04
42.739,-0.00,-0.00,-0.04,0.04
42.749,-0.02,-0.01,-0.04,0.04
42.759,-0.01,0.01,-0.04,0.04
42.769,-0.01,-0.01,-0.04,0.04
42.779,-0.03,-0.00,-0.04,0.05
42.789,-0.02,0.00,-0.05,0.05
42.799,0.00,0.00,-0.04,0.04
42.809,-0.01,-0.00,-0.04,0.04
42.819,-0.03,0.00,-0.05,0.05
42.829,-0.01,-0.00,-0.04,0.04
42.839,0.00,-0.00,-0.02,0.02
42.850,-0.01,0.00,-0.03,0.03
42.860,0.00,-0.01,-0.05,0.05
42.870,-0.01,-0.01,-0.05,0.05
42.880,-0.02,0.01,-0.04,0.05
42.890,-0.00,0.00,-0.04,0.05
42.900,-0.02,-0.01,-0.06,0.06
42.910,-0.01,-0.00,-0.03,0.04
42.920,-0.00,-0.00,-0.05,0.05
42.930,-0.02,-0.01,-0.04,0.05
42.940,-0.02,-0.01,-0.05,0.05
42.950,-0.02,0.00,-0.06,0.07
42.961,-0.01,-0.00,-0.04,0.04
42.970,-0.01,-0.00,-0.05,0.05
42.981,-0.01,0.01,-0.04,0.05
42.991,-0.02,-0.00,-0.04,0.04
43.001,-0.01,-0.02,-0.04,0.04
43.011,-0.00,-0.00,-0.05,0.05
43.021,-0.03,0.00,-0.05,0.06
43.031,-0.01,-0.01,-0.04,0.04
43.041,-0.02,-0.00,-0.04,0.05
43.051,-0.02,0.00,-0.05,0.06
43.061,-0.01,0.00,-0.05,0.05
43.071,-0.01,-0.01,-0.05,0.05
43.081,-0.03,-0.00,-0.05,0.06
43.091,-0.02,0.00,-0.05,0.06
43.102,0.01,-0.01,-0.04,0.05
43.112,-0.00,0.00,-0.05,0.05
43.122,-0.02,-0.00,-0.04,0.05
43.132,-0.01,-0.01,-0.05,0.05
43.142,-0.03,0.00,-0.05,0.05
43.152,-0.00,0.00,-0.04,0.04
43.162,-0.01,0.00,-0.04,0.04
43.172,-0.01,-0.01,-0.04,0.04
43.182,-0.02,-0.02,-0.04,0.05
43.192,-0.01,0.01,-0.05,0.05
43.202,0.01,0.00,-0.05,0.05
43.212,-0.00,0.01,-0.03,0.03
43.223,-0.01,-0.00,-0.05,0.05
43.233,0.00,-0.01,-0.05,0.05
43.243,-0.02,0.00,-0.05,0.05
43.253,-0.02,-0.00,-0.03,0.03
43.263,-0.01,0.00,-0.04,0.04
43.273,-0.01,0.01,-0.03,0.03
43.283,-0.02,0.01,-0.04,0.05
43.293,-0.01,0.00,-0.05,0.05
43.303,-0.00,-0.00,-0.04,0.04
43.313,-0.00,-0.00,-0.04,0.04
43.324,-0.02,-0.01,-0.05,0.06
43.334,-0.00,-0.01,-0.03,0.04
43.344,-0.00,-0.00,-0.04,0.04
43.354,-0.01,-0.01,-0.04,0.05
43.364,-0.01,-0.01,-0.05,0.05
43.374,-0.01,-0.01,-0.05,0.05
43.384,-0.01,0.01,-0.04,0.05
43.394,-0.02,-0.01,-0.04,0.04
43.404,0.01,0.00,-0.03,0.03
43.414,0.01,-0.00,-0.04,0.04
43.424,-0.02,-0.00,-0.03,0.04
43.434,-0.01,0.00,-0.03,0.03
43.445,-0.01,0.00,-0.02,0.03
43.455,-0.01,-0.00,-0.04,0.04
43.465,-0.00,-0.01,-0.04,0.04
43.475,0.01,-0.00,-0.05,0.05
43.485,-0.02,0.01,-0.05,0.06
43.495,-0.02,0.01,-0.04,0.04
43.505,-0.00,-0.00,-0.05,0.05
43.515,-0.01,0.00,-0.04,0.04
43.525,-0.02,0.00,-0.03,0.03
43.535,-0.01,-0.01,-0.04,0.04
43.545,-0.01,-0.01,-0.04,0.04
43.555,-0.01,-0.01,-0.04,0.05
43.566,-0.01,-0.01,-0.04,0.04
43.576,-0.01,-0.01,-0.04,0.04
43.586,0.00,-0.00,-0.05,0.05
43.596,-0.02,-0.02,-0.04,0.05
43.606,-0.02,0.00,-0.04,0.04
43.616,-0.01,-0.00,-0.05,0.06
43.626,-0.01,-0.00,-0.04,0.04
43.636,-0.01,0.02,-0.04,0.05
43.646,-0.01,0.00,-0.04,0.04
43.656,-0.00,-0.01,-0.05,0.05
43.666,-0.01,-0.01,-0.06,0.06
43.676,0.00,0.01,-0.03,0.04
43.687,-0.01,0.00,-0.04,0.04
43.696,-0.02,-0.01,-0.05,0.06
43.707,-0.01,-0.01,-0.04,0.04
43.717,-0.00,-0.01,-0.05,0.05
43.727,-0.01,0.00,-0.03,0.03
43.737,-0.01,-0.01,-0.05,0.05
43.747,-0.02,-0.01,-0.05,0.05
43.757,-0.02,0.00,-0.05,0.05
43.767,-0.01,0.01,-0.04,0.04
43.777,0.00,0.01,-0.04,0.04
43.787,0.01,-0.00,-0.04,0.04
43.797,-0.01,-0.01,-0.04,0.05
43.808,-0.01,-0.01,-0.03,0.04
43.818,0.00,0.01,-0.04,0.04
43.828,-0.01,-0.01,-0.04,0.05
43.838,-0.00,-0.01,-0.04,0.04
43.848,-0.02,0.00,-0.03,0.04
43.858,-0.02,-0.01,-0.04,0.04
43.868,0.01,0.00,-0.04,0.04
43.878,0.01,-0.00,-0.06,0.06
43.888,0.01,-0.01,-0.05,0.05
43.898,0.01,0.00,-0.05,0.05
43.908,-0.01,0.00,-0.05,0.05
43.918,-0.01,-0.00,-0.03,0.04
43.928,-0.01,0.01,-0.04,0.04
43.938,-0.00,-0.00,-0.05,0.05
43.949,-0.02,-0.00,-0.05,0.06
43.959,-0.02,-0.01,-0.06,0.06
43.969,-0.01,-0.01,-0.05,0.05
43.979,-0.02,-0.00,-0.04,0.05
43.989,-0.00,-0.01,-0.03,0.03
43.999,-0.01,0.00,-0.03,0.03
44.009,-0.02,-0.01,-0.05,0.05
44.019,-0.00,0.01,-0.04,0.04
44.029,-0.01,0.00,-0.03,0.03
44.039,-0.00,-0.01,-0.05,0.05
44.049,-0.01,0.01,-0.05,0.05
44.059,-0.01,-0.00,-0.04,0.04
44.070,-0.01,-0.00,-0.04,0.04
44.080,-0.03,0.00,-0.04,0.04
44.090,-0.00,0.00,-0.04,0.04
44.100,-0.01,0.01,-0.04,0.04
44.110,-0.04,0.01,-0.04,0.05
44.120,-0.02,-0.00,-0.04,0.04
44.130,-0.00,-0.00,-0.04,0.04
44.140,-0.02,-0.01,-0.06,0.06
44.150,-0.01,-0.00,-0.05,0.05
44.160,0.01,0.01,-0.06,0.06
44.171,0.00,-0.00,-0.04,0.04
44.180,-0.01,0.00,-0.05,0.05
44.191,-0.01,0.00,-0.04,0.04
44.201,-0.02,0.00,-0.04,0.05
44.211,-0.01,0.00,-0.04,0.05
44.221,-0.00,-0.01,-0.03,0.04
44.231,0.01,-0.01,-0.05,0.05
44.241,-0.01,-0.00,-0.05,0.05
44.251,-0.02,-0.02,-0.05,0.06
44.261,-0.02,0.00,-0.06,0.06
44.271,-0.00,0.00,-0.04,0.04
44.281,-0.01,-0.00,-0.05,0.05
44.291,0.00,0.00,-0.04,0.04
44.301,-0.01,-0.01,-0.06,0.06
44.312,-0.01,-0.01,-0.04,0.05
44.322,-0.00,0.01,-0.05,0.05
44.332,-0.01,0.01,-0.05,0.06
44.342,-0.02,-0.01,-0.04,0.05
44.352,-0.01,-0.01,-0.04,0.04
44.362,-0.01,-0.01,-0.05,0.05
44.372,0.00,-0.01,-0.05,0.05
44.382,-0.01,-0.00,-0.04,0.04
44.392,-0.01,-0.00,-0.04,0.04
44.402,-0.02,-0.00,-0.04,0.05
44.412,-0.02,0.00,-0.04,0.05
44.422,-0.00,-0.00,-0.04,0.04
44.433,-0.01,0.00,-0.04,0.04
44.443,-0.02,-0.00,-0.04,0.05
44.453,-0.01,-0.02,-0.04,0.05
44.463,-0.01,-0.01,-0.04,0.04
44.473,-0.01,0.01,-0.05,0.05
44.483,-0.00,-0.01,-0.03,0.03
44.493,-0.01,-0.00,-0.04,0.04
44.503,-0.01,-0.00,-0.04,0.04
44.513,-0.00,-0.00,-0.04,0.04
44.523,-0.01,-0.00,-0.05,0.05
44.534,-0.02,0.01,-0.04,0.04
44.543,-0.01,0.01,-0.04,0.04
44.554,0.01,-0.01,-0.03,0.03
44.564,-0.00,-0.00,-0.03,0.03
44.574,-0.02,-0.01,-0.05,0.05
44.584,0.01,-0.01,-0.04,0.04
44.594,0.01,0.01,-0.05,0.06
44.604,-0.00,0.00,-0.04,0.04
44.614,-0.01,-0.01,-0.06,0.06
44.624,-0.00,-0.01,-0.04,0.04
44.634,-0.01,0.00,-0.05,0.05
44.644,-0.02,-0.00,-0.05,0.05
44.654,-0.01,0.01,-0.06,0.06
44.664,-0.02,-0.01,-0.04,0.04
44.674,-0.02,-0.01,-0.05,0.06
44.685,-0.02,-0.00,-0.05,0.05
44.695,-0.02,-0.01,-0.04,0.04
44.705,-0.01,-0.01,-0.05,0.05
44.715,-0.01,-0.01,-0.04,0.05
44.725,-0.02,-0.01,-0.04,0.04
44.735,-0.00,0.00,-0.04,0.04
44.745,-0.00,0.00,-0.04,0.04
44.755,-0.00,-0.01,-0.05,0.05
44.765,0.00,-0.01,-0.04,0.05
44.775,-0.01,0.01,-0.03,0.03
44.785,-0.01,0.00,-0.04,0.04
44.796,0.00,-0.01,-0.05,0.05
44.806,-0.02,-0.01,-0.05,0.05
44.816,-0.00,-0.00,-0.05,0.05
44.826,-0.00,-0.00,-0.05,0.05
44.836,0.01,0.01,-0.07,0.07
44.846,-0.01,0.01,-0.03,0.04
44.856,-0.02,0.01,-0.04,0.04
44.866,-0.02,0.00,-0.03,0.04
44.876,-0.00,0.01,-0.05,0.05
44.886,-0.00,-0.00,-0.03,0.03
44.896,-0.01,-0.00,-0.04,0.04
44.906,-0.02,0.00,-0.04,0.05
44.917,0.01,-0.01,-0.04,0.04
44.927,-0.00,-0.01,-0.05,0.05
44.937,-0.01,-0.01,-0.04,0.05
44.947,-0.01,-0.00,-0.04,0.04
44.957,-0.02,0.01,-0.04,0.05
44.967,-0.02,0.01,-0.04,0.05
44.977,-0.01,0.01,-0.04,0.04
44.987,0.00,-0.01,-0.04,0.05
44.997,-0.01,-0.02,-0.04,0.05
45.007,-0.02,-0.01,-0.05,0.05
45.017,-0.01,-0.01,-0.06,0.06
45.027,-0.03,-0.01,-0.04,0.05
45.038,-0.01,-0.02,-0.04,0.05
45.048,0.00,-0.02,-0.06,0.06
45.058,-0.00,0.00,-0.05,0.05
45.068,-0.01,0.01,-0.05,0.05
45.078,0.00,-0.01,-0.05,0.05
45.088,-0.02,0.00,-0.05,0.06
45.098,-0.01,-0.00,-0.05,0.05
45.108,-0.02,-0.01,-0.05,0.05
45.118,-0.01,0.01,-0.03,0.03
45.128,-0.00,-0.00,-0.04,0.04
45.139,-0.01,-0.01,-0.05,0.05
45.148,-0.01,0.00,-0.03,0.03
45.159,-0.00,-0.01,-0.04,0.04
45.168,0.00,-0.01,-0.04,0.04
45.179,-0.01,-0.01,-0.04,0.04
45.189,-0.00,0.00,-0.04,0.04
45.199,-0.00,-0.01,-0.04,0.04
45.209,-0.02,-0.01,-0.03,0.04
45.219,0.01,0.00,-0.06,0.06
45.229,-0.02,0.00,-0.06,0.06
45.239,-0.02,-0.01,-0.05,0.05
45.249,0.00,0.01,-0.05,0.05
45.259,-0.00,-0.01,-0.04,0.04
45.269,0.00,-0.00,-0.05,0.05
45.279,-0.01,0.01,-0.04,0.05
45.290,-0.04,0.00,-0.05,0.06
45.300,-0.02,-0.01,-0.05,0.06
45.310,0.00,-0.00,-0.04,0.04
45.320,-0.01,-0.00,-0.06,0.06
45.330,-0.02,0.00,-0.03,0.04
45.340,-0.01,0.00,-0.06,0.06
45.350,-0.00,0.01,-0.04,0.04
45.360,-0.01,-0.01,-0.05,0.06
45.370,-0.02,0.00,-0.05,0.06
45.380,-0.00,0.00,-0.05,0.05
45.390,-0.01,-0.00,-0.02,0.02
45.401,-0.03,-0.01,-0.03,0.05
45.411,-0.02,-0.01,-0.04,0.05
45.421,-0.01,-0.00,-0.06,0.06
45.431,0.00,-0.00,-0.06,0.06
45.441,-0.01,0.01,-0.03,0.03
45.451,0.00,-0.01,-0.04,0.04
45.461,-0.01,0.00,-0.05,0.05
45.471,-0.02,0.01,-0.04,0.04
45.481,0.01,-0.02,-0.05,0.05
45.491,0.00,-0.01,-0.04,0.04
45.501,0.00,-0.00,-0.05,0.05
45.511,0.00,-0.01,-0.05,0.05
45.522,-0.00,-0.01,-0.04,0.04
45.532,-0.01,-0.01,-0.05,0.05
45.542,-0.01,-0.01,-0.04,0.04
45.552,0.01,0.00,-0.05,0.05
45.562,-0.00,-0.00,-0.05,0.05
45.572,0.00,0.00,-0.05,0.05
45.582,0.01,-0.01,-0.06,0.06
45.592,-0.02,0.00,-0.05,0.05
45.602,-0.00,0.00,-0.06,0.06
45.612,-0.01,0.01,-0.05,0.05
45.622,-0.01,-0.01,-0.05,0.05
45.633,-0.02,0.01,-0.04,0.05
45.643,-0.01,-0.00,-0.06,0.06
45.653,-0.01,-0.01,-0.04,0.04
45.663,-0.01,0.00,-0.03,0.03
45.673,0.00,-0.00,-0.03,0.03
45.683,-0.02,-0.01,-0.04,0.05
45.693,-0.03,0.00,-0.04,0.06
45.703,-0.00,-0.00,-0.04,0.04
45.713,-0.00,0.01,-0.05,0.05
45.723,0.01,-0.00,-0.05,0.05
45.733,-0.00,-0.01,-0.05,0.06
45.743,-0.01,0.01,-0.05,0.05
45.753,-0.00,-0.00,-0.05,0.05
45.763,0.00,0.01,-0.04,0.04
45.774,-0.00,-0.01,-0.05,0.05
45.784,-0.01,-0.00,-0.05,0.05
45.794,-0.01,-0.01,-0.04,0.05
45.804,-0.00,0.00,-0.05,0.05
45.814,-0.01,0.00,-0.04,0.04
45.824,-0.01,-0.00,-0.04,0.05
45.834,-0.00,-0.01,-0.05,0.06
45.844,-0.02,0.01,-0.05,0.05
45.854,-0.01,-0.00,-0.04,0.05
45.864,-0.01,-0.02,-0.04,0.04
45.874,-0.01,-0.01,-0.04,0.04
45.885,-0.00,-0.02,-0.04,0.05
45.895,-0.01,-0.00,-0.04,0.05
45.905,0.01,0.01,-0.05,0.06
45.915,-0.02,-0.00,-0.06,0.06
45.925,-0.01,0.00,-0.05,0.05
45.935,-0.02,0.00,-0.06,0.06
45.945,-0.02,-0.02,-0.05,0.05
45.955,0.00,0.00,-0.04,0.04
45.965,-0.01,-0.01,-0.03,0.04
45.975,-0.02,-0.01,-0.02,0.03
45.986,-0.01,0.00,-0.04,0.04
45.995,-0.01,0.02,-0.06,0.06
46.006,-0.00,-0.00,-0.04,0.04
46.015,-0.02,0.00,-0.04,0.05
46.026,-0.01,-0.01,-0.05,0.05
46.036,0.01,-0.01,-0.03,0.03
46.046,-0.01,-0.02,-0.05,0.06
46.056,-0.00,-0.01,-0.04,0.04
46.066,-0.01,-0.00,-0.04,0.04
46.076,0.00,-0.00,-0.04,0.04
46.086,-0.01,-0.01,-0.05,0.05
46.096,-0.01,0.01,-0.04,0.05
46.106,-0.01,0.01,-0.05,0.05
46.116,-0.02,-0.00,-0.04,0.05
46.127,-0.01,-0.01,-0.04,0.04
46.137,0.00,0.01,-0.04,0.04
46.147,-0.01,-0.00,-0.04,0.04
46.157,0.02,-0.01,-0.03,0.04
46.167,-0.00,-0.00,-0.06,0.06
46.177,-0.01,-0.00,-0.04,0.05
46.187,-0.01,0.00,-0.02,0.02
46.197,-0.01,0.00,-0.04,0.05
46.207,-0.00,-0.00,-0.04,0.04
46.217,-0.00,-0.00,-0.04,0.04
46.227,-0.00,-0.01,-0.04,0.04
46.237,-0.02,-0.02,-0.03,0.04
46.248,-0.00,-0.01,-0.04,0.04
46.258,-0.00,0.00,-0.03,0.03
46.268,0.01,-0.01,-0.03,0.03
46.278,-0.01,-0.01,-0.05,0.05
46.288,-0.01,-0.01,-0.05,0.05
46.298,-0.02,0.00,-0.05,0.05
46.308,-0.01,-0.00,-0.04,0.04
46.318,0.01,-0.01,-0.05,0.05
46.328,-0.01,-0.02,-0.05,0.05
46.338,-0.00,0.00,-0.04,0.04
46.348,-0.00,-0.00,-0.04,0.04
46.358,-0.00,-0.00,-0.04,0.04
46.369,-0.00,0.00,-0.04,0.04
46.379,-0.02,-0.01,-0.04,0.05
46.389,-0.01,-0.01,-0.06,0.06
46.399,-0.00,0.01,-0.04,0.04
46.409,0.00,0.00,-0.04,0.04
46.419,-0.02,-0.01,-0.05,0.05
46.429,-0.01,-0.00,-0.04,0.04
46.439,-0.00,-0.01,-0.04,0.05
46.449,-0.00,-0.01,-0.04,0.04
46.459,0.00,0.00,-0.05,0.05
46.469,-0.00,0.01,-0.03,0.03
46.479,-0.01,-0.00,-0.03,0.03
46.490,-0.01,-0.02,-0.04,0.05
46.500,0.00,-0.00,-0.05,0.05
46.510,-0.01,-0.02,-0.04,0.05
46.520,-0.01,-0.01,-0.04,0.04
46.530,0.01,0.01,-0.05,0.06
46.540,-0.01,-0.00,-0.06,0.06
46.550,-0.01,0.01,-0.04,0.04
46.560,-0.00,-0.01,-0.03,0.03
46.570,-0.02,-0.01,-0.05,0.06
46.580,-0.01,0.00,-0.04,0.04
46.590,0.00,-0.01,-0.04,0.04
46.601,-0.01,0.00,-0.04,0.05
46.611,-0.01,0.01,-0.04,0.05
46.621,-0.01,-0.01,-0.05,0.05
46.631,-0.00,-0.01,-0.02,0.02
46.641,-0.02,-0.01,-0.05,0.05
46.651,-0.01,-0.01,-0.03,0.04
46.661,-0.02,-0.01,-0.03,0.04
46.671,-0.01,0.00,-0.04,0.04
46.681,0.01,-0.00,-0.04,0.05
46.691,-0.01,-0.01,-0.05,0.05
46.701,-0.00,-0.00,-0.05,0.05
46.711,-0.01,0.00,-0.04,0.05
46.721,-0.00,-0.01,-0.04,0.04
46.732,-0.01,-0.02,-0.05,0.05
46.741,0.01,0.00,-0.04,0.04
46.752,0.01,0.00,-0.04,0.04
46.762,0.00,0.01,-0.06,0.06
46.772,-0.01,-0.00,-0.05,0.05
46.782,-0.01,0.01,-0.03,0.03
46.792,-0.01,-0.00,-0.05,0.05
46.802,-0.01,-0.00,-0.05,0.05
46.812,0.00,-0.00,-0.06,0.06
46.822,-0.01,-0.00,-0.04,0.04
46.833,0.01,0.01,-0.07,0.07
46.842,-0.03,0.01,-0.04,0.05
46.853,-0.01,-0.01,-0.04,0.04
46.862,-0.00,0.01,-0.03,0.03
46.873,-0.00,-0.00,-0.03,0.03
46.883,-0.02,0.00,-0.05,0.05
46.893,-0.01,-0.00,-0.05,0.05
46.903,-0.01,0.01,-0.04,0.04
46.913,-0.01,-0.01,-0.06,0.06
46.923,-0.01,-0.00,-0.03,0.03
46.933,-0.02,-0.01,-0.04,0.04
46.943,-0.01,-0.00,-0.03,0.04
46.953,-0.00,0.00,-0.04,0.04
46.963,0.00,-0.01,-0.03,0.03
46.974,-0.00,0.00,-0.04,0.04
46.984,0.00,-0.01,-0.05,0.05
46.994,-0.02,0.00,-0.05,0.05
47.004,-0.01,0.01,-0.04,0.04
47.014,0.01,-0.01,-0.04,0.04
47.024,0.01,-0.01,-0.04,0.04
47.034,-0.01,-0.01,-0.04,0.05
47.044,-0.00,0.01,-0.05,0.05
47.054,-0.01,0.00,-0.04,0.04
47.064,-0.02,-0.01,-0.03,0.04
47.074,-0.00,-0.01,-0.03,0.03
47.084,0.01,-0.01,-0.04,0.04
47.095,-0.00,-0.00,-0.05,0.05
47.104,-0.01,-0.01,-0.04,0.04
47.115,-0.00,-0.02,-0.05,0.05
47.125,-0.01,0.00,-0.04,0.04
47.135,-0.00,0.00,-0.04,0.04
47.145,-0.01,0.01,-0.04,0.04
47.155,-0.00,-0.00,-0.05,0.05
47.165,-0.01,-0.01,-0.04,0.04
47.175,0.01,0.00,-0.04,0.04
47.185,-0.00,-0.01,-0.04,0.04
47.195,-0.01,-0.01,-0.05,0.05
47.205,0.00,0.00,-0.04,0.04
47.216,-0.02,-0.00,-0.05,0.05
47.225,-0.02,0.01,-0.03,0.04
47.236,-0.00,-0.00,-0.06,0.06
47.246,-0.01,-0.01,-0.05,0.05
47.256,0.00,-0.01,-0.04,0.04
47.266,-0.02,0.00,-0.05,0.06
47.276,-0.01,0.01,-0.05,0.05
47.286,-0.00,0.00,-0.03,0.03
47.296,-0.01,-0.01,-0.06,0.06
47.306,-0.02,-0.00,-0.05,0.06
47.316,-0.02,-0.01,-0.04,0.05
47.326,-0.01,-0.00,-0.05,0.05
47.336,-0.01,-0.01,-0.04,0.04
47.347,-0.01,0.00,-0.06,0.07
47.357,-0.01,0.00,-0.06,0.06
47.367,-0.00,0.00,-0.04,0.04
47.377,-0.01,0.01,-0.05,0.05
47.387,-0.01,-0.02,-0.04,0.04
47.397,-0.01,0.00,-0.04,0.04
47.407,-0.01,-0.01,-0.04,0.04
47.417,-0.01,0.00,-0.03,0.03
47.427,-0.01,0.00,-0.03,0.04
47.437,-0.01,-0.01,-0.03,0.03
47.447,-0.00,-0.01,-0.04,0.05
47.457,0.00,0.00,-0.05,0.05
47.467,-0.01,-0.00,-0.06,0.06
47.478,-0.01,-0.02,-0.02,0.03
47.488,-0.01,-0.01,-0.04,0.05
47.498,-0.01,-0.00,-0.03,0.04
47.508,-0.00,0.01,-0.04,0.04
47.518,0.01,-0.02,-0.04,0.05
47.528,-0.00,-0.01,-0.06,0.06
47.538,-0.01,-0.00,-0.03,0.04
47.548,-0.01,-0.01,-0.05,0.05
47.558,-0.01,-0.01,-0.03,0.03
47.568,-0.01,-0.00,-0.05,0.05
47.578,0.01,-0.01,-0.05,0.05
47.589,-0.00,-0.00,-0.05,0.05
47.599,-0.01,-0.00,-0.03,0.04
47.609,0.00,-0.00,-0.05,0.05
47.619,0.01,0.01,-0.04,0.04
47.629,-0.02,-0.01,-0.05,0.06
47.639,-0.01,-0.02,-0.06,0.06
47.649,-0.01,-0.00,-0.04,0.04
47.659,0.00,0.01,-0.02,0.02
47.669,-0.00,0.00,-0.05,0.05
47.679,0.01,-0.00,-0.05,0.05
47.689,-0.01,-0.01,-0.06,0.06
47.699,-0.01,-0.00,-0.05,0.05
47.710,0.00,-0.00,-0.04,0.04
47.720,0.01,-0.01,-0.05,0.05
47.730,-0.00,0.01,-0.05,0.05
47.740,0.00,-0.00,-0.06,0.06
47.750,-0.01,-0.01,-0.05,0.05
47.760,-0.00,-0.01,-0.04,0.04
47.770,0.00,-0.01,-0.04,0.04
47.780,-0.02,0.00,-0.04,0.05
47.790,-0.00,-0.02,-0.04,0.04
47.800,-0.02,-0.01,-0.05,0.05
47.810,-0.00,0.00,-0.05,0.05
47.821,-0.03,-0.00,-0.05,0.06
47.830,0.01,0.00,-0.05,0.05
47.841,0.01,-0.01,-0.05,0.05
47.851,0.01,-0.00,-0.04,0.04
47.861,-0.01,-0.01,-0.05,0.05
47.871,-0.00,0.00,-0.04,0.04
47.881,-0.00,0.00,-0.05,0.05
47.891,-0.00,0.01,-0.06,0.06
47.901,-0.01,-0.01,-0.05,0.05
47.911,-0.01,-0.01,-0.05,0.05
47.921,-0.00,-0.00,-0.05,0.05
47.931,0.01,-0.00,-0.04,0.04
47.941,0.00,-0.00,-0.05,0.05
47.951,0.02,-0.01,-0.04,0.05
47.962,-0.01,-0.01,-0.06,0.06
47.972,-0.00,-0.01,-0.05,0.05
47.982,-0.01,-0.01,-0.04,0.04
47.992,0.00,0.00,-0.04,0.04
48.002,-0.00,-0.00,-0.04,0.04
48.012,-0.02,-0.01,-0.04,0.04
48.022,-0.01,-0.01,-0.04,0.04
48.032,-0.01,-0.00,-0.05,0.05
48.042,0.01,-0.01,-0.04,0.04
48.052,0.00,-0.00,-0.06,0.06
48.063,-0.00,0.00,-0.04,0.04
48.072,-0.01,0.00,-0.04,0.04
48.083,-0.01,-0.01,-0.03,0.04
48.093,-0.01,-0.01,-0.06,0.06
48.103,-0.01,-0.01,-0.06,0.06
48.113,-0.01,-0.01,-0.04,0.04
48.123,-0.01,0.01,-0.03,0.04
48.133,-0.01,-0.01,-0.04,0.05
48.143,0.00,-0.01,-0.04,0.04
48.153,-0.00,-0.01,-0.05,0.05
48.163,0.01,-0.01,-0.05,0.06
48.173,-0.01,-0.00,-0.04,0.04
48.184,-0.01,-0.00,-0.04,0.04
48.193,-0.01,-0.00,-0.05,0.05
48.204,-0.01,-0.00,-0.05,0.05
48.214,0.01,-0.01,-0.04,0.04
48.224,0.01,-0.01,-0.04,0.04
48.234,-0.00,-0.00,-0.05,0.05
48.244,-0.01,-0.01,-0.04,0.04
48.254,-0.01,0.00,-0.05,0.05
48.264,-0.00,0.00,-0.04,0.04
48.274,-0.00,-0.01,-0.05,0.05
48.284,0.00,0.00,-0.04,0.04
48.294,-0.01,-0.00,-0.04,0.04
48.304,-0.01,-0.01,-0.04,0.04
48.315,-0.00,0.00,-0.04,0.04
48.325,-0.01,-0.00,-0.05,0.05
48.335,-0.01,-0.01,-0.05,0.05
48.345,-0.00,-0.00,-0.04,0.04
48.355,0.00,0.01,-0.05,0.05
48.365,-0.01,-0.00,-0.05,0.05
48.375,-0.00,-0.01,-0.03,0.03
48.385,0.00,0.00,-0.04,0.04
48.395,-0.00,-0.00,-0.04,0.04
48.405,-0.01,-0.01,-0.05,0.05
48.415,-0.02,0.00,-0.05,0.05
48.425,-0.01,-0.01,-0.04,0.05
48.436,-0.00,-0.01,-0.05,0.05
48.446,-0.01,0.00,-0.05,0.05
48.456,-0.01,0.01,-0.05,0.05
48.466,0.00,0.01,-0.05,0.05
48.476,0.03,0.00,-0.04,0.05
48.486,0.01,-0.01,-0.06,0.06
48.496,-0.00,-0.01,-0.04,0.05
48.506,-0.01,0.01,-0.03,0.03
48.516,0.00,0.01,-0.03,0.03
48.526,-0.01,-0.01,-0.05,0.05
48.536,-0.02,-0.00,-0.03,0.04
48.547,-0.02,0.00,-0.04,0.04
48.557,-0.00,-0.00,-0.04,0.04
48.567,-0.01,0.00,-0.05,0.05
48.577,-0.01,-0.01,-0.04,0.04
48.587,-0.00,-0.01,-0.04,0.04
48.597,-0.00,-0.00,-0.05,0.05
48.607,-0.00,0.01,-0.05,0.05
48.617,0.00,-0.00,-0.05,0.05
48.627,-0.00,0.00,-0.06,0.06
48.637,-0.00,0.01,-0.06,0.06
48.647,-0.01,-0.00,-0.04,0.04
48.657,0.01,0.01,-0.05,0.05
48.667,-0.01,0.00,-0.05,0.05
48.678,-0.00,-0.00,-0.04,0.04
